#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,70.5300,70.5600,70.5000,70.5600,0,,,,,,,
20140719,77.5,C,0.1200,0.1200,0.0800,0.0800,0,82,0,0.9713006,0.0000000,0.0000000,0.0437334,0.0933402
20140719,80,C,0.0300,0.0300,0.0300,0.0300,0,20,2.5480104,0.5881593,0.0061704,0.0915234,-0.2379983,0.0258828
20140719,85,C,0.0350,0.0800,0.0300,0.0300,0,,0.2743431,0.0131394,0.0051585,0.0082382,-0.0019736,0.0010807
20141018,45,C,25.4250,26.1000,24.6750,24.8250,0,,0.6446584,0.7945370,0.0077016,0.0834934,0.0164338,0.1272861
20141018,47.5,C,23.2000,23.7000,22.4000,22.9750,0,,1.1390262,0.7185616,0.0059706,0.1143653,-0.0152406,0.0945024
20141018,50,C,20.5250,20.6250,20.4500,20.4500,0,,0.8589299,0.7082320,0.0081545,0.1177869,-0.0050278,0.1090631
20141018,55,C,15.7000,16.4000,14.9750,15.6500,0,,0.7052634,0.6612163,0.0110722,0.1313187,-0.0040832,0.1145555
20141018,57.5,C,12.3100,12.6100,12.3100,12.6100,0,104,0,0.9145316,0.0000000,0.0000000,0.0414972,0.2120821
20141018,60,C,10.1500,10.1500,10.1500,10.1500,0,58,0,0.9145316,0.0000000,0.0000000,0.0414459,0.2213031
20141018,62.5,C,8.7000,8.7000,8.7000,8.7000,10,46,3.4683609,0.7845481,0.0015119,0.0881859,-0.0768633,0.0344656
20141018,65,C,6.7500,6.7500,6.7500,6.7500,0,306,0,0.9145316,0.0000000,0.0000000,0.0413435,0.2397450
20141018,67.5,C,4.9500,4.9500,4.9500,4.9500,0,363,0,0.9145316,0.0000000,0.0000000,0.0412923,0.2489660
20141018,70,C,3.5500,3.5500,3.0500,3.1500,0,2576,0,0.9145316,0.0000000,0.0000000,0.0412410,0.2581869
20141018,72.5,C,2.2600,2.3000,2.2600,2.3000,6,2420,0,0.9145316,0.0000000,0.0000000,0.0411898,0.2674079
20141018,75,C,1.4700,1.4700,1.4700,1.4700,0,1407,2.2066598,0.6515395,0.0036032,0.1337093,-0.0792088,0.0600977
20141018,77.5,C,0.9100,0.9100,0.9100,0.9100,1,94,0,0.9145316,0.0000000,0.0000000,0.0410873,0.2858498
20141018,80,C,0.5000,0.5000,0.4700,0.4800,0,53,0.6144629,0.3209695,0.0140714,0.1454034,-0.0184815,0.0663031
20141018,85,C,0.1650,0.1650,0.1350,0.1550,0,179,0,0.9145316,0.0000000,0.0000000,0.0409337,0.3135127
20150117,23,C,47.7750,48.2250,46.6250,47.4250,0,,2.2122086,0.7954124,0.0011681,0.0684939,0.0034162,0.0536179
20150117,25,C,45.7000,46.2500,44.6000,45.5500,0,,2.0590305,0.7863246,0.0013838,0.0755281,0.0020836,0.0612600
20150117,28,C,43.0000,43.2500,41.6750,42.6500,0,,1.8514205,0.7721175,0.0017495,0.0858598,0.0006188,0.0730135
20150117,30,C,39.4000,39.4000,39.4000,39.4000,0,1,0,0.8610805,0.0000000,0.0000000,0.0395676,0.1848928
20150117,33,C,37.7750,38.1750,36.6500,37.5000,0,,1.5382931,0.7466346,0.0025168,0.1026223,-0.0003960,0.0937758
20150117,35,C,35.6750,36.2500,34.6500,35.5000,0,,1.4369366,0.7359295,0.0028634,0.1090631,-0.0006675,0.1014857
20150117,38,C,32.4500,32.5000,32.2500,32.4250,0,,1.2918741,0.7189384,0.0034642,0.1186282,-0.0007325,0.1131074
20150117,40,C,29.1400,29.1400,29.1400,29.1400,0,14,0,0.8610805,0.0000000,0.0000000,0.0393631,0.2465238
20150117,42,C,28.9500,29.0750,27.8750,27.8750,0,3,0,0.8610805,0.0000000,0.0000000,0.0393222,0.2588499
20150117,45,C,26.1000,26.1000,26.0800,26.0800,0,12,0,0.8610805,0.0000000,0.0000000,0.0392608,0.2773392
20150117,47,C,24.1000,24.1000,24.1000,24.1000,0,16,0.4138128,0.7166969,0.0109247,0.1198328,0.0217632,0.2138271
20150117,50,C,19.8000,19.8000,19.8000,19.8000,0,182,0,0.8610805,0.0000000,0.0000000,0.0391585,0.3081547
20150117,52.5,C,18.2250,18.2750,18.0500,18.2750,0,145,0,0.8610805,0.0000000,0.0000000,0.0391074,0.3235624
20150117,55,C,16.1700,16.1700,16.1700,16.1700,0,473,0,0.8610805,0.0000000,0.0000000,0.0390563,0.3389702
20150117,57.5,C,11.6000,11.6000,11.6000,11.6000,0,618,0,0.8610805,0.0000000,0.0000000,0.0390051,0.3543779
20150117,60,C,11.6000,11.6000,11.6000,11.6000,0,1182,0,0.8610805,0.0000000,0.0000000,0.0389540,0.3697856
20150117,62.5,C,9.7500,9.7500,9.7500,9.7500,0,289,0,0.8610805,0.0000000,0.0000000,0.0389029,0.3851934
20150117,65,C,7.1000,7.1000,7.1000,7.1000,0,4870,0,0.8610805,0.0000000,0.0000000,0.0388517,0.4006011
20150117,67.5,C,5.9000,5.9000,5.8800,5.8800,152,608,0,0.8610805,0.0000000,0.0000000,0.0388006,0.4160088
20150117,70,C,4.5500,4.5500,4.4000,4.4500,5,1345,0,0.8610805,0.0000000,0.0000000,0.0387495,0.4314166
20150117,72.5,C,3.3500,3.5000,3.3500,3.5000,0,263,0,0.8610805,0.0000000,0.0000000,0.0386983,0.4468243
20150117,75,C,2.3500,2.3500,2.3500,2.3500,7,411,0,0.8610805,0.0000000,0.0000000,0.0386472,0.4622320
20150117,77.5,C,1.7000,1.7000,1.7000,1.7000,0,242,3.2059196,0.7562672,0.0011360,0.0965333,-0.0333171,0.0417979
20150117,80,C,1.1100,1.1100,1.1100,1.1100,1,409,0.5087647,0.2726108,0.0126117,0.1700799,-0.0067339,0.0937203
20150117,85,C,0.5300,0.5300,0.4950,0.5000,0,200,0,0.8610805,0.0000000,0.0000000,0.0384427,0.5238630
20150117,90,C,0.2100,0.2100,0.1700,0.2000,0,74,0,0.8610805,0.0000000,0.0000000,0.0383404,0.5546784
20150117,95,C,0.1000,0.1000,0.1000,0.1000,0,84,0,0.8610805,0.0000000,0.0000000,0.0382382,0.5854939
20160115,35,C,35.6000,36.6750,34.2500,35.5750,0,,0.3211527,0.5689302,0.0084539,0.1475033,0.0220145,0.4025470
20160115,40,C,30.2500,30.2500,30.2500,30.2500,0,10,0.2186182,0.5376261,0.0145558,0.1728846,0.0213057,0.4503578
20160115,45,C,25.6250,26.6000,24.5000,25.6250,0,61,0,0.6771913,0.0000000,0.0000000,0.0306867,0.7174288
20160115,47.5,C,23.5250,24.2500,21.3750,23.2750,0,7,0.2757611,0.3987705,0.0157493,0.2359545,0.0126507,0.3407697
20160115,50,C,17.4000,17.4000,17.4000,17.4000,0,33,1.6193354,0.5717091,0.0016482,0.1450055,0.0065947,0.1179780
20160115,55,C,15.8600,15.8600,15.8600,15.8600,0,12,0.5972535,0.3946393,0.0072964,0.2367566,0.0060864,0.2553828
20160115,57.5,C,15.2000,15.2000,15.2000,15.2000,0,45,3.0487154,0.6573664,0.0002442,0.0404422,0.0201808,0.0217998
20160115,60,C,12.6000,12.6000,12.6000,12.6000,0,38,2.0934911,0.6054439,0.0009760,0.1110139,0.0084269,0.0756825
20160115,62.5,C,11.6750,12.7500,10.8750,11.5750,0,40,2.3056958,0.6201021,0.0007488,0.0938049,0.0104993,0.0600845
20160115,65,C,9.2200,9.2200,9.2200,9.2200,0,490,0,0.6771913,0.0000000,0.0000000,0.0302807,1.0362860
20160115,67.5,C,8.5700,8.5700,8.3000,8.4200,0,606,0,0.6771913,0.0000000,0.0000000,0.0302299,1.0761432
20160115,70,C,7.2700,7.2700,7.1000,7.1800,0,535,0,0.6771913,0.0000000,0.0000000,0.0301792,1.1160003
20160115,72.5,C,6.2500,6.2500,5.9500,5.9500,0,50,0,0.6771913,0.0000000,0.0000000,0.0301284,1.1558575
20160115,75,C,5.4100,5.4100,5.4100,5.4100,0,32,1.7450897,0.5543732,0.0016867,0.1599164,0.0020334,0.1143924
20160115,77.5,C,4.4900,4.4900,4.4900,4.4900,0,11,0.7568788,0.3357842,0.0058843,0.2419691,-0.0001383,0.2045550
20160115,80,C,3.7000,3.7000,3.7000,3.7000,100,184,0,0.6771913,0.0000000,0.0000000,0.0299762,1.2754289
20160115,85,C,2.2500,2.2500,2.2500,2.2500,0,58,0,0.6771913,0.0000000,0.0000000,0.0298747,1.3551432
20160115,90,C,1.6000,1.9100,0.8850,1.6100,0,200,0,0.6771913,0.0000000,0.0000000,0.0297732,1.4348575
20160115,95,C,1.0450,1.3350,0.6000,1.0400,0,,0.3699773,0.0775354,0.0058390,0.1173670,-0.0001591,0.0714403
20160115,100,C,0.7200,0.7300,0.7200,0.7300,0,21,1.3050696,0.4414310,0.0031625,0.2242325,-0.0044513,0.1633918
20160115,105,C,0.4250,0.6900,0.3450,0.4300,0,,0.3399856,0.0385900,0.0037566,0.0693888,-0.0002490,0.0369695
20140621,42.5,P,0.0300,0.1500,0.0300,0.0300,0,,0.9855146,-0.0060246,0.0011840,0.0025162,-0.0080209,-0.0001994
20140621,45,P,0.0200,0.0800,0.0200,0.0200,0,,0.8397013,-0.0048318,0.0011422,0.0020681,-0.0056450,-0.0001581
20140621,47.5,P,0.0200,0.0800,0.0200,0.0200,0,,0.7454790,-0.0054342,0.0014283,0.0022961,-0.0055943,-0.0001767
20140621,50,P,0.0700,0.0700,0.0700,0.0700,0,4,2.2871503,-0.1728439,0.0076258,0.0376104,-0.2765477,-0.0070958
20140621,55,P,0.0300,0.0800,0.0300,0.0300,0,,0.5109712,-0.0111943,0.0039342,0.0043349,-0.0074274,-0.0003592
20140621,57.5,P,0.0300,0.0300,0.0300,0.0300,0,3,1.4435613,-0.2119139,0.0136801,0.0425848,-0.2016255,-0.0078650
20140621,60,P,0.0400,0.0400,0.0400,0.0400,0,24,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140621,62.5,P,0.1000,0.1000,0.1000,0.1000,0,1675,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140621,65,P,0.1000,0.1000,0.1000,0.1000,0,1277,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140621,67.5,P,0.2300,0.2500,0.2300,0.2400,0,2805,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140621,70,P,0.8700,0.8700,0.8600,0.8600,19,1452,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140621,72.5,P,2.9100,2.9100,2.9100,2.9100,0,72,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140621,75,P,4.3000,4.3000,4.1000,4.1000,0,70,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140621,77.5,P,6.6000,6.6000,6.6000,6.6000,0,20,2.6119268,-0.4624723,0.0103117,0.0580794,-0.4945593,-0.0230615
20140621,80,P,9.4000,9.6250,9.4000,9.5250,0,,0.3004600,-0.9734169,0.0091309,0.0059160,-0.0493574,-0.0345718
20140719,47.5,P,0.0600,0.0600,0.0600,0.0600,0,21,1.0820619,-0.1186646,0.0076474,0.0481703,-0.0645585,-0.0123112
20140719,50,P,0.0600,0.0600,0.0600,0.0600,0,46,0.9770354,-0.1318323,0.0091108,0.0518180,-0.0634543,-0.0134579
20140719,55,P,0.0500,0.0500,0.0500,0.0500,0,327,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140719,57.5,P,0.1500,0.1500,0.1500,0.1500,0,45,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140719,60,P,0.1000,0.1000,0.1000,0.1000,0,1027,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140719,62.5,P,0.1700,0.1900,0.1700,0.1900,0,1218,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140719,65,P,0.3400,0.3400,0.3400,0.3400,4,587,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140719,67.5,P,0.7400,0.7600,0.7400,0.7600,13,1478,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140719,70,P,1.4900,1.4900,1.4900,1.4900,1,149,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140719,72.5,P,3.0500,3.0500,3.0500,3.0500,19,173,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140719,75,P,5.5500,5.5500,5.5500,5.5500,0,7,0.2619936,-0.8035086,0.0398608,0.0607927,-0.0542859,-0.0767353
20140719,77.5,P,7.0250,7.2250,7.0250,7.2250,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20140719,80,P,9.5000,9.8250,9.3500,9.5750,0,,2.5480104,-0.3831413,0.0061704,0.0915234,-0.2816804,-0.0704684
20140719,85,P,16.0700,16.0700,16.0700,16.0700,0,1,0.2743431,-0.9581612,0.0051585,0.0082382,-0.0455530,-0.1012925
20141018,45,P,0.1000,0.1000,0.1000,0.1000,0,2,0.6446584,-0.1199945,0.0077016,0.0834934,-0.0253195,-0.0386912
20141018,47.5,P,0.1000,0.1250,0.1000,0.1000,0,8,1.1390262,-0.1959700,0.0059706,0.1143653,-0.0569427,-0.0806959
20141018,50,P,0.4400,0.4400,0.3900,0.4200,0,64,0.8589299,-0.2062996,0.0081545,0.1177869,-0.0466787,-0.0753561
20141018,55,P,0.3200,0.3200,0.3200,0.3200,0,1500,0.7052634,-0.2533152,0.0110722,0.1313187,-0.0456316,-0.0883056
20141018,57.5,P,0.4400,0.4400,0.3800,0.4300,0,666,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20141018,60,P,0.5900,0.5900,0.5800,0.5800,0,735,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20141018,62.5,P,0.9600,0.9600,0.9600,0.9600,0,2715,3.4683609,-0.1299835,0.0015119,0.0881859,-0.1182580,-0.1960584
20141018,65,P,1.4000,1.4000,1.4000,1.4000,0,2684,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20141018,67.5,P,2.2900,2.2900,2.2900,2.2900,54,511,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20141018,70,P,3.3000,3.3000,3.3000,3.3000,0,706,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20141018,72.5,P,4.6500,4.6500,4.6500,4.6500,0,285,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20141018,75,P,8.1500,8.1500,8.1500,8.1500,0,40,2.2066598,-0.2629920,0.0036032,0.1337093,-0.1203473,-0.2165311
20141018,77.5,P,8.0750,8.4500,8.0500,8.2500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20141018,80,P,10.1750,10.5500,10.1750,10.3500,0,20,0.6144629,-0.5935621,0.0140714,0.1454034,-0.0595176,-0.2287676
20141018,85,P,15.0000,15.0750,14.9000,15.0000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,23,P,0.0300,0.0800,0.0300,0.0300,0,1079,2.2122086,-0.0656681,0.0011681,0.0684939,-0.0362946,-0.0881332
20150117,25,P,0.0350,0.0800,0.0350,0.0350,0,1036,2.0590305,-0.0747560,0.0013838,0.0755281,-0.0375863,-0.0928174
20150117,28,P,0.0500,0.0500,0.0500,0.0500,0,723,1.8514205,-0.0889630,0.0017495,0.0858598,-0.0389897,-0.0995531
20150117,30,P,0.0500,0.0500,0.0500,0.0500,0,410,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,33,P,0.0800,0.0800,0.0800,0.0800,0,408,1.5382931,-0.1144459,0.0025168,0.1026223,-0.0399022,-0.1096063
20150117,35,P,0.1000,0.1000,0.1000,0.1000,0,451,1.4369366,-0.1251510,0.0028634,0.1090631,-0.0401328,-0.1142226
20150117,38,P,0.1700,0.1700,0.1700,0.1700,0,532,1.2918741,-0.1421421,0.0034642,0.1186282,-0.0401365,-0.1210902
20150117,40,P,0.1900,0.1900,0.1900,0.1900,0,323,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,42,P,0.1150,0.1400,0.1000,0.1200,0,514,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,45,P,0.3000,0.3000,0.3000,0.3000,0,295,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,47,P,0.3500,0.3700,0.3500,0.3700,0,117,0.4138128,-0.1443836,0.0109247,0.1198328,-0.0174567,-0.0758383
20150117,50,P,0.3900,0.3900,0.3900,0.3900,0,326,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,52.5,P,0.6300,0.6700,0.6300,0.6700,0,507,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,55,P,0.6800,0.6800,0.6800,0.6800,0,794,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,57.5,P,1.0000,1.0000,1.0000,1.0000,0,2212,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,60,P,1.3600,1.3600,1.3600,1.3600,0,2148,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,62.5,P,2.3000,2.3000,2.3000,2.3000,0,2076,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,65,P,2.5800,2.5800,2.5800,2.5800,13,2823,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,67.5,P,3.4000,3.4000,3.4000,3.4000,2,310,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,70,P,4.6500,4.6500,4.6500,4.6500,0,383,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,72.5,P,6.0500,6.0500,6.0500,6.0500,0,70,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,75,P,7.4500,7.7500,7.4500,7.7500,0,213,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,77.5,P,9.1000,9.3000,9.1000,9.3000,0,63,3.2059196,-0.1048133,0.0011360,0.0965333,-0.0719132,-0.4358418
20150117,80,P,11.0500,11.0500,11.0500,11.0500,0,23,0.5087647,-0.5884697,0.0126117,0.1700799,-0.0452789,-0.3993272
20150117,85,P,15.2000,15.2000,15.2000,15.2000,0,1,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,90,P,21.0000,21.0000,21.0000,21.0000,0,10,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20150117,95,P,25.2500,25.9250,24.5750,25.7500,0,30,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20160115,35,P,0.5800,0.5800,0.5800,0.5800,0,2,0.3211527,-0.1082612,0.0084539,0.1475033,-0.0088752,-0.1554531
20160115,40,P,0.6700,0.6700,0.6700,0.6700,0,166,0.2186182,-0.1395652,0.0145558,0.1728846,-0.0094825,-0.1873566
20160115,45,P,1.2400,1.2400,1.2400,1.2400,0,51,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20160115,47.5,P,1.5800,1.5800,1.5400,1.5400,0,116,0.2757611,-0.2784208,0.0157493,0.2359545,-0.0179853,-0.4165162
20160115,50,P,1.6000,1.6000,1.6000,1.6000,0,60,1.6193354,-0.1054822,0.0016482,0.1450055,-0.0239905,-0.6791650
20160115,55,P,3.4500,3.4500,3.4500,3.4500,0,152,0.5972535,-0.2825520,0.0072964,0.2367566,-0.0243973,-0.6214746
20160115,57.5,P,3.4000,3.4000,3.4000,3.4000,0,247,3.0487154,-0.0198249,0.0002442,0.0404422,-0.0102522,-0.8949147
20160115,60,P,4.1500,4.1500,4.1500,4.1500,0,615,2.0934911,-0.0717475,0.0009760,0.1110139,-0.0219552,-0.8808892
20160115,62.5,P,4.9000,4.9000,4.9000,4.9000,0,759,2.3056958,-0.0570892,0.0007488,0.0938049,-0.0198321,-0.9363444
20160115,65,P,6.1000,6.1000,6.1000,6.1000,0,10,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20160115,67.5,P,6.8000,6.8000,6.8000,6.8000,0,12,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20160115,70,P,8.4000,8.4000,8.4000,8.4000,0,4,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20160115,72.5,P,9.6750,10.3500,7.6750,9.8000,0,5,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20160115,75,P,11.1750,12.7500,9.3750,11.3500,0,1,1.7450897,-0.1228181,0.0016867,0.1599164,-0.0280443,-1.0813222
20160115,77.5,P,16.3000,16.3000,16.3000,16.3000,0,14,0.7568788,-0.3414071,0.0058843,0.2419691,-0.0301653,-1.0310168
20160115,80,P,14.5250,15.7000,12.7250,14.7000,0,2,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20160115,85,P,22.7000,22.7000,22.7000,22.7000,0,16,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20160115,90,P,22.5500,23.8500,21.5500,22.7250,0,10,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
20160115,95,P,26.9250,28.2750,25.9250,27.0750,0,,0.3699773,-0.5996559,0.0058390,0.1173670,-0.0298307,-1.4431315
20160115,100,P,33.8000,33.8000,33.8000,33.8000,0,19,1.3050696,-0.2357603,0.0031625,0.2242325,-0.0340214,-1.4308943
20160115,105,P,36.5000,37.5000,35.1250,36.1000,0,,0.3399856,-0.6386013,0.0037566,0.0693888,-0.0297176,-1.6370310
