#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES XCZJLC9NOB29,ES20H20,3221.5,3246.25,3220.75,3235.5,1161694,
ES XCZJLDR314TG|ES XCZJLC9NOB29,ES20H20  200320C03230000,0,0,0,0,0,
ES XCZJLDR8ZGV8|ES XCZJLC9NOB29,ES20H20  200320C03240000,0,0,0,0,0,
ES XCZJLDREXSX0|ES XCZJLC9NOB29,ES20H20  200320C03250000,0,0,0,0,0,
ES XCZJLCFAGJPG|ES XCZJLC9NOB29,ES20H20  200320C03400000,0,0,0,0,0,
ES XCZJLDU275PG|ES XCZJLC9NOB29,ES20H20  200320C03410000,0,0,0,0,0,
ES XCZJLDU85HR8|ES XCZJLC9NOB29,ES20H20  200320C03420000,0,0,0,0,0,
ES XCZJLDUE3TT0|ES XCZJLC9NOB29,ES20H20  200320C03430000,0,0,0,0,0,
ES XCZJLDUK25US|ES XCZJLC9NOB29,ES20H20  200320C03440000,0,0,0,0,0,
ES XCZJLDUQ0HWK|ES XCZJLC9NOB29,ES20H20  200320C03450000,0,0,0,0,0,
ES XCZJLDUVYTYC|ES XCZJLC9NOB29,ES20H20  200320C03460000,0,0,0,0,0,
ES XCZJLDV1X604|ES XCZJLC9NOB29,ES20H20  200320C03470000,0,0,0,0,0,
ES XCZJLDV7VI1W|ES XCZJLC9NOB29,ES20H20  200320C03480000,0,0,0,0,0,
ES XCZJLDVDTU3O|ES XCZJLC9NOB29,ES20H20  200320C03490000,0,0,0,0,0,
ES XCZJLCFGEVR8|ES XCZJLC9NOB29,ES20H20  200320C03500000,0,0,0,0,0,
ES XCZJLDVPQI78|ES XCZJLC9NOB29,ES20H20  200320C03510000,0,0,0,0,0,
ES XCZJLDVVOU90|ES XCZJLC9NOB29,ES20H20  200320C03520000,0,0,0,0,0,
ES XCZJLDW1N6AS|ES XCZJLC9NOB29,ES20H20  200320C03530000,0,0,0,0,0,
ES XCZJLDW7LICK|ES XCZJLC9NOB29,ES20H20  200320C03540000,0,0,0,0,0,
ES XCZJLDWDJUEC|ES XCZJLC9NOB29,ES20H20  200320C03550000,0,0,0,0,0,
ES XCZJLDWJI6G4|ES XCZJLC9NOB29,ES20H20  200320C03560000,0,0,0,0,0,
ES XCZJLDWPGIHW|ES XCZJLC9NOB29,ES20H20  200320C03570000,0,0,0,0,0,
ES XCZJLDWVEUJO|ES XCZJLC9NOB29,ES20H20  200320C03580000,0,0,0,0,0,
ES XCZJLCFMD7T0|ES XCZJLC9NOB29,ES20H20  200320C03600000,0,0,0,0,0,
ES XCZJLDY136W4|ES XCZJLC9NOB29,ES20H20  200320C03650000,0,0,0,0,0,
ES XCZJLCFSBJUS|ES XCZJLC9NOB29,ES20H20  200320C03700000,0,0,0,0,0,
ES XCZJLDZOMJDW|ES XCZJLC9NOB29,ES20H20  200320C03750000,0,0,0,0,0,
ES XCZJLCFY9VWK|ES XCZJLC9NOB29,ES20H20  200320C03800000,0,0,0,0,0,
ES XCZJLE1C5VVO|ES XCZJLC9NOB29,ES20H20  200320C03850000,0,0,0,0,0,
ES XCZJLCG487YC|ES XCZJLC9NOB29,ES20H20  200320C03900000,0,0,0,0,0,
ES XCZJLUJ21C04|ES XCZJLC9NOB29,ES20H20  200320C03975000,0,0,0,0,0,
ES XCZJLCABWNDW|ES XCZJLC9NOB29,ES20H20  200320C04000000,0,0,0,0,0,
ES XCZJLCGG4W1W|ES XCZJLC9NOB29,ES20H20  200320C04100000,0,0,0,0,0,
ES XCZJLCGM383O|ES XCZJLC9NOB29,ES20H20  200320C04200000,0,0,0,0,0,
ES 31C3JQS9D84PW|ES XCZJLC9NOB29,ES20H20  200320P03000000,0,0,0,0,0,
ES 31C3JQTMNBL44|ES XCZJLC9NOB29,ES20H20  200320P03010000,0,0,0,0,0,
ES 31C3JQTMT9X5W|ES XCZJLC9NOB29,ES20H20  200320P03020000,0,0,0,0,0,
ES 31C3JR65596H0|ES XCZJLC9NOB29,ES20H20  200320P03025000,0,0,0,0,0,
ES 31C3JQTMZ897O|ES XCZJLC9NOB29,ES20H20  200320P03030000,0,0,0,0,0,
ES 31C3JQTN56L9G|ES XCZJLC9NOB29,ES20H20  200320P03040000,0,0,0,0,0,
ES 31C3JQTNB4XB8|ES XCZJLC9NOB29,ES20H20  200320P03050000,0,0,0,0,0,
ES 31C3JQTNH39D0|ES XCZJLC9NOB29,ES20H20  200320P03060000,0,0,0,0,0,
ES 31C3JQTNN1LES|ES XCZJLC9NOB29,ES20H20  200320P03070000,0,0,0,0,0,
ES 31C3JR6DEXWXW|ES XCZJLC9NOB29,ES20H20  200320P03075000,0,0,0,0,0,
ES 31C3JQTNSZXGK|ES XCZJLC9NOB29,ES20H20  200320P03080000,0,0,0,0,0,
ES 31C3JQTNYY9IC|ES XCZJLC9NOB29,ES20H20  200320P03090000,0,0,0,0,0,
ES 31C3JQSDZVCXW|ES XCZJLC9NOB29,ES20H20  200320P03100000,0,0,0,0,0,
ES 31C3JQTOAUXLW|ES XCZJLC9NOB29,ES20H20  200320P03110000,0,0,0,0,0,
ES 31C3JQTOGT9NO|ES XCZJLC9NOB29,ES20H20  200320P03120000,0,0,0,0,0,
ES 31C3JR6LOMNES|ES XCZJLC9NOB29,ES20H20  200320P03125000,0,0,0,0,0,
ES 31C3JQTOMRLPG|ES XCZJLC9NOB29,ES20H20  200320P03130000,0,0,0,0,0,
ES 31C3JQTOSPXR8|ES XCZJLC9NOB29,ES20H20  200320P03140000,0,0,0,0,0,
ES 31C3JQTOYO9T0|ES XCZJLC9NOB29,ES20H20  200320P03150000,0,0,0,0,0,
ES 31C3JQTP4MLUS|ES XCZJLC9NOB29,ES20H20  200320P03160000,0,0,0,0,0,
ES 31C3JQTPAKXWK|ES XCZJLC9NOB29,ES20H20  200320P03170000,0,0,0,0,0,
ES 31C3JR6TYBDVO|ES XCZJLC9NOB29,ES20H20  200320P03175000,0,0,0,0,0,
ES 31C3JQTPGJ9YC|ES XCZJLC9NOB29,ES20H20  200320P03180000,0,0,0,0,0,
ES 31C3JQTPMHM04|ES XCZJLC9NOB29,ES20H20  200320P03190000,0,0,0,0,0,
ES 31C3JQSE5TOZO|ES XCZJLC9NOB29,ES20H20  200320P03200000,0,0,0,0,0,
ES 31C3JQTPYEA3O|ES XCZJLC9NOB29,ES20H20  200320P03210000,0,0,0,0,0,
ES 31C3JQTQ4CM5G|ES XCZJLC9NOB29,ES20H20  200320P03220000,0,0,0,0,0,
ES 31C3JQTQAAY78|ES XCZJLC9NOB29,ES20H20  200320P03230000,0,0,0,0,0,
ES 31C3JQTQG9A90|ES XCZJLC9NOB29,ES20H20  200320P03240000,0,0,0,0,0,
ES 31C3JQTQM7MAS|ES XCZJLC9NOB29,ES20H20  200320P03250000,0,0,0,0,0,
ES 31C3JQTQS5YCK|ES XCZJLC9NOB29,ES20H20  200320P03260000,0,0,0,0,0,
ES 31C3JQTQY4AEC|ES XCZJLC9NOB29,ES20H20  200320P03270000,0,0,0,0,0,
ES 31C3JQTR42MG4|ES XCZJLC9NOB29,ES20H20  200320P03280000,0,0,0,0,0,
ES 31C3JQTRA0YHW|ES XCZJLC9NOB29,ES20H20  200320P03290000,0,0,0,0,0,
ES 31C3JQSEBS11G|ES XCZJLC9NOB29,ES20H20  200320P03300000,0,0,0,0,0,
ES 31C3JQTRLXMLG|ES XCZJLC9NOB29,ES20H20  200320P03310000,0,0,0,0,0,
ES 31C3JQTRRVYN8|ES XCZJLC9NOB29,ES20H20  200320P03320000,0,0,0,0,0,
ES 31C3JQTRXUAP0|ES XCZJLC9NOB29,ES20H20  200320P03330000,0,0,0,0,0,
ES 31C3JQTS3SMQS|ES XCZJLC9NOB29,ES20H20  200320P03340000,0,0,0,0,0,
ES 31C3JQTS9QYSK|ES XCZJLC9NOB29,ES20H20  200320P03350000,0,0,0,0,0,
ES 31C3JQTSFPAUC|ES XCZJLC9NOB29,ES20H20  200320P03360000,0,0,0,0,0,
ES 31C3JQTSLNMW4|ES XCZJLC9NOB29,ES20H20  200320P03370000,0,0,0,0,0,
ES 31C3JQTSRLYXW|ES XCZJLC9NOB29,ES20H20  200320P03380000,0,0,0,0,0,
ES 31C3JQTSXKAZO|ES XCZJLC9NOB29,ES20H20  200320P03390000,0,0,0,0,0,
