AMAT,AMAT R735QTJ8XC9X,20201130,0.00250976,9840317,
AMCR,AMCR X58W2VQW0QXX,20201130,0.00059589,17008348,
AMD,AMD R735QTJ8XC9X,20201130,0.00362441,12649438,
AME,AME R735QTJ8XC9X,20201130,0.00089315,2436814,
AMGN,AMGN R735QTJ8XC9X,20201130,0.00433292,6310678,
AMP,AMP TCIOBI43J7MT,20201130,0.00074225,1295807,
AMT,AMT RBASL7V8PIZP,20201130,0.00341619,4778382,
AMZN,AMZN R735QTJ8XC9X,20201130,0.04492154,4585536,
ANET,ANET VR60JOYTXC2T,20201130,0.00049018,585587,
ANSS,ANSS R735QTJ8XC9X,20201130,0.00096173,919999,
ANTM,ATH S9AP9FK1TBHH,20201130,0.00261041,2709870,
AON,AOC R735QTJ8XC9X,20201130,0.00158136,2495959,
AOS,AOS R735QTJ8XC9X,20201130,0.00025384,1457795,
APA,APA R735QTJ8XC9X,20201130,0.00016039,4023863,
APD,APD R735QTJ8XC9X,20201130,0.0020542,2371336,
APH,APH R735QTJ8XC9X,20201130,0.001289,3186674,
APTV,DLPH V1OBWK1IM6HX,20201130,0.0010679,2909404,
ARE,ARE R735QTJ8XC9X,20201130,0.00063953,1263160,
ATO,ATO R735QTJ8XC9X,20201130,0.00038174,1287435,
ATVI,ATVI R735QTJ8XC9X,20201130,0.00204641,8326480,
AVB,BYA R735QTJ8XC9X,20201130,0.00077275,1500081,
AVGO,AVGO UEW4IOBWVPT1,20201130,0.0053651,4320475,
AVY,AVY R735QTJ8XC9X,20201130,0.00041445,897467,
AWK,AWK U21CEQEKX4DH,20201130,0.00091859,1936772,
AXP,AXP R735QTJ8XC9X,20201130,0.00257689,7027056,
AZO,AZO R735QTJ8XC9X,20201130,0.00088719,252195,
BA,BA R735QTJ8XC9X,20201130,0.00372493,5716878,
BAC,NB R735QTJ8XC9X,20201130,0.00715323,82147736,
BAX,BAX R735QTJ8XC9X,20201130,0.00128287,5453745,
BBY,BBY R735QTJ8XC9X,20201130,0.00082563,2454050,
BDX,BDX R735QTJ8XC9X,20201130,0.00226802,3123203,
BEN,BEN R735QTJ8XC9X,20201130,0.00019597,2882014,
BF.B,BFB R735QTJ8XC9X,20201130,0.00048861,1958969,
BIIB,IDPH R735QTJ8XC9X,20201130,0.00126679,1705734,
BIO,BIOA R735QTJ8XC9X,20201130,0.00038462,230977,
BK,BK R735QTJ8XC9X,20201130,0.0010534,8708057,
BKNG,PCLN RJG7T2VJICTH,20201130,0.00276754,441221,
BKR,BHGE WLXQGVHQ03MT,20201130,0.00040495,6995567,
BLK,BLK ROIDIDJRNXID,20201130,0.00329954,1527939,
BLL,BLL R735QTJ8XC9X,20201130,0.0010465,3524902,
BMY,BMY R735QTJ8XC9X,20201130,0.0046859,24284810,
BR,BR TRGAEJU9B59H,20201130,0.00055867,1230043,
BRK.B,BRKB R735QTJ8XC9X,20201130,0.01511122,21348188,
BSX,BSX R735QTJ8XC9X,20201130,0.00158259,15438753,
BWA,BWA R735QTJ8XC9X,20201130,0.0003162,2632070,
BXP,BXP R735QTJ8XC9X,20201130,0.00046297,1525269,
C,TRV R735QTJ8XC9X,20201130,0.0038193,22428228,
CAG,CAG R735QTJ8XC9X,20201130,0.00058897,5209709,
CAH,CAH R735QTJ8XC9X,20201130,0.00053199,3151492,
CARR,CARRW XCXKP5JBIR1H,20201130,0.00103021,8751198,
CAT,CAT R735QTJ8XC9X,20201130,0.00313038,5831737,
CB,ACL R735QTJ8XC9X,20201130,0.0022269,4871524,
CBOE,CBOE UNGBFXTQTV1H,20201130,0.00033081,1171500,
CBRE,CBRE WSZRSZV9QR1H,20201130,0.00068011,3597329,
CCI,TWRS RDBNO4XQDCV9,20201130,0.00233369,4503730,
CCL,CCL R735QTJ8XC9X,20201130,0.00034475,5580037,
CDNS,CDN R735QTJ8XC9X,20201130,0.00108365,3013262,
CDW,CDW VHRARJ4RLSV9,20201130,0.00062007,1536706,
CE,CE T5JLBNU20TPH,20201130,0.00050965,1274379,
CERN,CERN R735QTJ8XC9X,20201130,0.00076102,3288433,
CF,CF TB2HMJQ5H84L,20201130,0.00026564,2303124,
CFG,CFG VU6BPZ7ECBQD,20201130,0.00046438,4598108,
CHD,CHD R735QTJ8XC9X,20201130,0.0007143,2631830,
CHRW,CHRW R735QTJ8XC9X,20201130,0.00042245,1453834,
CHTR,CHTR UPXX4G43SIN9,20201130,0.00324927,1611652,
CI,CI R735QTJ8XC9X,20201130,0.00255873,3956517,
CINF,CINF R735QTJ8XC9X,20201130,0.00038039,1611177,
CL,CL R735QTJ8XC9X,20201130,0.00243809,9206602,
CLX,CLX R735QTJ8XC9X,20201130,0.00084671,1349112,
CMA,CMA R735QTJ8XC9X,20201130,0.00022786,1497742,
CMCSA,CMCSA SJTSDFE19S9X,20201130,0.00763043,49116268,
CME,CME SKAIZ0LWKM05,20201130,0.00208432,3851035,
CMG,CMG TFNWQ96IBZ39,20201130,0.00120156,301351,
CMI,CUM R735QTJ8XC9X,20201130,0.00113969,1594338,
CMS,CMS R735QTJ8XC9X,20201130,0.00058085,3052353,
CNC,CNTE SAI0XJNH6IJP,20201130,0.00119216,6253583,
CNP,HOU R735QTJ8XC9X,20201130,0.00042206,5885678,
COF,COF R735QTJ8XC9X,20201130,0.00130289,4919895,
COG,COG R735QTJ8XC9X,20201130,0.00023254,4292335,
COO,COO R735QTJ8XC9X,20201130,0.0005468,527506,
COP,P R735QTJ8XC9X,20201130,0.00141764,11588728,
COST,COST R735QTJ8XC9X,20201130,0.00576316,4757245,
CPB,CPB R735QTJ8XC9X,20201130,0.0003374,2181372,
CPRT,CPRT R735QTJ8XC9X,20201130,0.0007877,2206451,
CRM,CRM SZQUJUA9SVOL,20201130,0.00745248,9804946,
CSCO,CSCO R735QTJ8XC9X,20201130,0.00606777,45612616,
CSX,CSX R735QTJ8XC9X,20201130,0.00229506,8242068,
CTAS,CTAS R735QTJ8XC9X,20201130,0.00102917,936738,
CTLT,CTLT VSO64U344TWL,20201130,0.00052579,1768609,
CTSH,CTSH RBOKUIZLS38L,20201130,0.00141139,5841910,
CTVA,CTVA X510I4TJEPNP,20201130,0.00095297,8042295,
CTXS,CTXS R735QTJ8XC9X,20201130,0.00051002,1330970,
CVS,CVS R735QTJ8XC9X,20201130,0.00295452,14094434,
CVX,CHV R735QTJ8XC9X,20201130,0.00558858,20730548,
CXO,CXO TUTEE1U0PY05,20201130,0.00038188,2148483,
D,D R735QTJ8XC9X,20201130,0.00219613,9048361,
DAL,DAL TSAT9G6HOJ8L,20201130,0.00085539,6872634,
DD,DOW R735QTJ8XC9X,20201130,0.00155092,7905895,
DE,DE R735QTJ8XC9X,20201130,0.00273022,3374834,
DFS,DFS TTXW324M9SV9,20201130,0.00077765,3301605,
DG,DG UHLLRXJMGEP1,20201130,0.00181363,2683272,
DGX,DGX R735QTJ8XC9X,20201130,0.000548,1429411,
DHI,DHI R735QTJ8XC9X,20201130,0.00082153,3566106,
DHR,DHR R735QTJ8XC9X,20201130,0.00472302,6799523,
DIS,DIS R735QTJ8XC9X,20201130,0.00891102,19469852,
DISCA,DISCA TAHT8L1LVDR9,20201130,0.00014087,1692852,
DISCK,DISCK U632KKJK8S4L,20201130,0.00024763,3333897,
DISH,DISH R735QTJ8XC9X,20201130,0.0002948,2657756,
DLR,DLR T38VRT3VLG85,20201130,0.00120823,2899662,
DLTR,DLTR R735QTJ8XC9X,20201130,0.00086045,2547254,
DOV,DOV R735QTJ8XC9X,20201130,0.00058954,1562321,
DOW,DOW X3BYSC52NXPH,20201130,0.00130652,7970452,
DPZ,DPZ T0AJHPLNBYW5,20201130,0.00050433,415458,
DRE,DRE R735QTJ8XC9X,20201130,0.0004666,3964600,
DRI,DRI R735QTJ8XC9X,20201130,0.00046862,1403467,
DTE,DTE R735QTJ8XC9X,20201130,0.00080285,2063707,
DUK,DUK R735QTJ8XC9X,20201130,0.00226947,7920619,
DVA,TRL R735QTJ8XC9X,20201130,0.00027533,810539,
DVN,DVN RNB1U9GCAQG5,20201130,0.00018054,4173255,
DXC,DXC WJE5W6H0VXPH,20201130,0.00018645,2751921,
DXCM,DXCM T7TBFF72DG11,20201130,0.00101984,1031676,
EA,ERTS R735QTJ8XC9X,20201130,0.00122896,3111032,
EBAY,EBAY REC37LGZ79T1,20201130,0.00111304,7137523,
ECL,ECL R735QTJ8XC9X,20201130,0.00183526,2671634,
ED,ED R735QTJ8XC9X,20201130,0.00084317,3576027,
EFX,EFX R735QTJ8XC9X,20201130,0.00066752,1293400,
EIX,EIX R735QTJ8XC9X,20201130,0.00077495,4084293,
EL,EL R735QTJ8XC9X,20201130,0.00184219,2428435,
EMN,EMN R735QTJ8XC9X,20201130,0.00044336,1472055,
EMR,EMR R735QTJ8XC9X,20201130,0.00152886,6436040,
EOG,EOG R735QTJ8XC9X,20201130,0.0009066,6253974,
EQIX,EQIXD SKZ55CR4HH0L,20201130,0.00205777,953672,
EQR,EQR R735QTJ8XC9X,20201130,0.00066083,3689654,
ES,NU R735QTJ8XC9X,20201130,0.00098395,3636160,
ESS,ESS R735QTJ8XC9X,20201130,0.0005348,703383,
ETN,ETN R735QTJ8XC9X,20201130,0.00161366,4308826,
ETR,ETR R735QTJ8XC9X,20201130,0.00072042,2140333,
ETSY,ETSY VZR6X1TTY8H1,20201130,0.00063892,1285752,
EVRG,WR R735QTJ8XC9X,20201130,0.00042112,2457778,
EW,EW RTKJ7O7ZTI79,20201130,0.00173914,6704256,
EXC,PE R735QTJ8XC9X,20201130,0.0013266,10445816,
EXPD,EXPD R735QTJ8XC9X,20201130,0.00049906,1805873,
EXPE,EXPE TB0IQCZTBPT1,20201130,0.00056293,1462335,
EXR,EXR T142WIKPMLPH,20201130,0.00048627,1394971,
F,F R735QTJ8XC9X,20201130,0.0011781,41958820,
FANG,FANG VAP9FER7V5GL,20201130,0.00021398,1731717,
FAST,FAST R735QTJ8XC9X,20201130,0.00093756,6131415,
FB,FB V6OIPNZEM8V9,20201130,0.02217676,25893550,
FBHS,FBHS V0H08FY38ZFP,20201130,0.00038416,1487835,
FCX,FCX R735QTJ8XC9X,20201130,0.00112852,15602901,
FDX,FDX R735QTJ8XC9X,20201130,0.00230153,2597147,
FE,FE R735QTJ8XC9X,20201130,0.00047744,5813274,
FFIV,FFIV RL97B90OK5ET,20201130,0.00032368,642934,
FIS,CEY S67FQV7Z62CL,20201130,0.00306389,6676308,
FISV,FISV R735QTJ8XC9X,20201130,0.00213294,5988624,
FITB,FITB R735QTJ8XC9X,20201130,0.00059977,7654277,
FLIR,FLIR R735QTJ8XC9X,20201130,0.00017057,1442483,
FLS,FLS R735QTJ8XC9X,20201130,0.00014498,1375688,
FLT,FLT USGI91RMTXET,20201130,0.00074198,904752,
FMC,FMC R735QTJ8XC9X,20201130,0.00050098,1396528,
FOX,FOXBV X2S9UGTP4UHX,20201130,0.00015081,1718448,
FOXA,FOXAV X2S9UGTP4UHX,20201130,0.00033007,3701103,
FRC,FRC USALKHKMDEG5,20201130,0.00072569,1811377,
FRT,FRT R735QTJ8XC9X,20201130,0.00020235,750253,
FTI,FTI S5ITKJ2R97C5,20201130,0.00011616,4520626,
FTNT,FTNT UHQJ0EDGU6HX,20201130,0.00055252,1449974,
FTV,FTV WBYCAQZ42Q1X,20201130,0.00078746,3631202,
GD,GD R735QTJ8XC9X,20201130,0.0011561,2503313,
GE,GE R735QTJ8XC9X,20201130,0.00295325,93816210,
GILD,GILD R735QTJ8XC9X,20201130,0.00253417,13507929,
GIS,GIS R735QTJ8XC9X,20201130,0.00122203,6497712,
GL,TMK R735QTJ8XC9X,20201130,0.00030386,1055473,
GLW,GLW R735QTJ8XC9X,20201130,0.00094859,8197879,
GM,GM URPX6IW2RK2T,20201130,0.00183371,13526547,
GOOG,GOOCV VP83T1ZUHROL,20201130,0.01721483,3161794,
GOOGL,GOOG T1AZ164W5VTX,20201130,0.01755384,3235711,
GPC,GPC R735QTJ8XC9X,20201130,0.00047593,1564613,
GPN,GPN S1VV43FB2UZP,20201130,0.00194927,3229536,
GPS,GPS R735QTJ8XC9X,20201130,0.00014341,2212661,
GRMN,GRMN S0DPIYB0VD5X,20201130,0.00056167,1555647,
GS,GS RKEOGCOG6RFP,20201130,0.00264335,3707310,
GWW,GWW R735QTJ8XC9X,20201130,0.00062718,484874,
HAL,HAL R735QTJ8XC9X,20201130,0.00048568,9467463,
HAS,HAS R735QTJ8XC9X,20201130,0.0003948,1372416,
HBAN,HBAN R735QTJ8XC9X,20201130,0.00040926,10956180,
HBI,HBI TLRHF3R5E7VP,20201130,0.0001647,3750774,
HCA,HCA UUS78ZUZC21X,20201130,0.00131977,2843252,
HD,HD R735QTJ8XC9X,20201130,0.00994499,11593336,
HES,AHC R735QTJ8XC9X,20201130,0.0004297,2945331,
HFC,HOC R735QTJ8XC9X,20201130,0.00011545,1596278,
HIG,HIG R735QTJ8XC9X,20201130,0.00052977,3876031,
HII,HII UVCVMYJIXWF9,20201130,0.00021772,439526,
HLT,HLT VMCPV8L4GJTX,20201130,0.00095747,2987911,
HOLX,HOLX R735QTJ8XC9X,20201130,0.00059632,2789580,
HON,ALD R735QTJ8XC9X,20201130,0.0047679,7561244,
HPE,HPE W584BQZL94KL,20201130,0.00047594,13941503,
HPQ,HWP R735QTJ8XC9X,20201130,0.00100352,14798425,
HRL,HRL R735QTJ8XC9X,20201130,0.00043706,2995780,
HSIC,HSIC R735QTJ8XC9X,20201130,0.00030581,1537784,
HSY,HSY R735QTJ8XC9X,20201130,0.00072906,1594221,
HUM,HUM R735QTJ8XC9X,20201130,0.00176102,1421888,
HWM,AA R735QTJ8XC9X,20201130,0.00030244,4169039,
IBM,IBM R735QTJ8XC9X,20201130,0.00366489,9595111,
ICE,ICE TDPZZM7IWEP1,20201130,0.00197299,6047230,
IDXX,IDXX R735QTJ8XC9X,20201130,0.00130564,915944,
IEX,IEX R735QTJ8XC9X,20201130,0.00047991,803512,
IFF,IFF R735QTJ8XC9X,20201130,0.00039846,1149495,
ILMN,ILMN RWQR2INKP0TH,20201130,0.0015663,1572618,
INCY,INCY R735QTJ8XC9X,20201130,0.00052361,2002939,
INFO,MRKT VRITCWQ0X55X,20201130,0.00123605,4018975,
INTC,INTC R735QTJ8XC9X,20201130,0.00684074,45754356,
INTU,INTU R735QTJ8XC9X,20201130,0.00306755,2818057,
IP,IP R735QTJ8XC9X,20201130,0.00064698,4228479,
IPG,IPG R735QTJ8XC9X,20201130,0.00028594,4150404,
IPGP,IPGP TOFZ89LOW5LX,20201130,0.00024383,380902,
IQV,IQV WPKOXB566FZ9,20201130,0.00107691,2060848,
IR,IR R735QTJ8XC9X,20201130,0.00054748,3999322,
IRM,IMTN R735QTJ8XC9X,20201130,0.00026158,3076137,
ISRG,ISRG RVIFYB6Z92LH,20201130,0.00282934,1260213,
IT,GART R735QTJ8XC9X,20201130,0.00044924,955778,
ITW,ITW R735QTJ8XC9X,20201130,0.00202267,3098728,
IVZ,AVZ R735QTJ8XC9X,20201130,0.0002013,4011044,
J,J XA83FWBLY25H,20201130,0.00046871,1405555,
JBHT,JBHT R735QTJ8XC9X,20201130,0.00037561,897905,
JCI,JCI R735QTJ8XC9X,20201130,0.00114444,8038697,
JKHY,JKHY R735QTJ8XC9X,20201130,0.0004079,820034,
JNJ,JNJ R735QTJ8XC9X,20201130,0.01268553,28354776,
JNPR,JNPR RLTVP7P85ZS5,20201130,0.00024275,3605998,
JPM,CMB R735QTJ8XC9X,20201130,0.0119691,32835786,
K,K R735QTJ8XC9X,20201130,0.00052913,2677460,
KEY,KEY R735QTJ8XC9X,20201130,0.00050735,10612739,
KEYS,KEYS VV9PLPU5EI5H,20201130,0.00074656,2011252,
KHC,KHC W1YY4MGI5CH1,20201130,0.00071108,6981061,
KIM,KIM R735QTJ8XC9X,20201130,0.00019971,4472531,
KLAC,KLAC R735QTJ8XC9X,20201130,0.0013051,1675027,
KMB,KMB R735QTJ8XC9X,20201130,0.00158231,3673119,
KMI,KMI UU1M6GZF9OPX,20201130,0.00092647,20835184,
KMX,KMX SIHJGUGRITET,20201130,0.00051159,1769830,
KO,KO R735QTJ8XC9X,20201130,0.00664608,41652616,
KR,KR R735QTJ8XC9X,20201130,0.00085526,8381302,
KSU,KSU R735QTJ8XC9X,20201130,0.0005851,1016361,
L,LTR R735QTJ8XC9X,20201130,0.00033269,2567155,
LB,LTD R735QTJ8XC9X,20201130,0.00028951,2412411,
LDOS,SAI TMRWYKAE84TH,20201130,0.00044647,1433801,
LEG,LEG R735QTJ8XC9X,20201130,0.00018542,1391245,
LEN,LEN R735QTJ8XC9X,20201130,0.00069409,2958890,
LH,LH R735QTJ8XC9X,20201130,0.00064502,1043805,
LHX,HRS R735QTJ8XC9X,20201130,0.00138493,2332782,
LIN,PX R735QTJ8XC9X,20201130,0.00448841,5660655,
LKQ,LKQX SSIWJ5PPLPB9,20201130,0.00032851,3016332,
LLY,LLY R735QTJ8XC9X,20201130,0.00385245,8553680,
LMT,LMT R735QTJ8XC9X,20201130,0.00299161,2650563,
LNC,LNC R735QTJ8XC9X,20201130,0.00028578,1957197,
LNT,WPH R735QTJ8XC9X,20201130,0.00042138,2590689,
LOW,LOW R735QTJ8XC9X,20201130,0.00392297,8141752,
LRCX,LRCX R735QTJ8XC9X,20201130,0.00217727,1555490,
LUMN,CTL R735QTJ8XC9X,20201130,0.00033347,10319781,
LUV,LUV R735QTJ8XC9X,20201130,0.00091065,6355112,
LVS,LVS T4J5S7AT6WRP,20201130,0.00060961,3538707,
LW,LW WFGDIPSPVALH,20201130,0.00035138,1569933,
LYB,LYB UQRGJ93635GL,20201130,0.0007261,2759247,
LYV,LYV TEPG2ZDLNKH1,20201130,0.00030853,1519818,
MA,MA TIX2XDPLFR6T,20201130,0.00989988,9513889,
MAA,MAA R735QTJ8XC9X,20201130,0.00047614,1220505,
MAR,MAR R9GTMYCXKZ8L,20201130,0.00112416,2865467,
MAS,MAS R735QTJ8XC9X,20201130,0.00046745,2816643,
MCD,MCD R735QTJ8XC9X,20201130,0.00539075,8017444,
MCHP,MCHP R735QTJ8XC9X,20201130,0.00113038,2720087,
MCK,MCK R735QTJ8XC9X,20201130,0.00096615,1736658,
MCO,DNB R735QTJ8XC9X,20201130,0.00151781,1738480,
MDLZ,KFT S5HU4FPL6G6D,20201130,0.00273391,15389369,
MDT,MDT R735QTJ8XC9X,20201130,0.00508984,14476699,
MET,MET RTMI3UYBZ0IT,20201130,0.00118673,8312209,
MGM,MGG R735QTJ8XC9X,20201130,0.00038537,4411437,
MHK,MHK R735QTJ8XC9X,20201130,0.00025079,644537,
MKC,MCCRK R735QTJ8XC9X,20201130,0.00075835,2623188,
MKTX,MKTX T3FRWGO24QCL,20201130,0.00067571,405277,
MLM,MLM R735QTJ8XC9X,20201130,0.00055019,669826,
MMC,MMC R735QTJ8XC9X,20201130,0.00193452,5457127,
MMM,MMM R735QTJ8XC9X,20201130,0.00331349,6203596,
MNST,HANS R735QTJ8XC9X,20201130,0.00104281,3977737,
MO,MO R735QTJ8XC9X,20201130,0.00246585,20020828,
MOS,MOS T34XZFN7AFL1,20201130,0.00025468,3750505,
MPC,MPC UXVGRK71ZB6T,20201130,0.00083907,6979084,
MRK,MRK R735QTJ8XC9X,20201130,0.0067713,27239310,
MRO,MRO R735QTJ8XC9X,20201130,0.0001584,8653050,
MS,MWD R735QTJ8XC9X,20201130,0.00294185,15386793,
MSCI,MXB TXNSVRVKOEP1,20201130,0.00114087,901145,
MSFT,MSFT R735QTJ8XC9X,20201130,0.05395062,81501710,
MSI,MOT R735QTJ8XC9X,20201130,0.00096989,1828558,
MTB,FES R735QTJ8XC9X,20201130,0.00049787,1382140,
MTD,MTD R735QTJ8XC9X,20201130,0.0009185,258281,
MU,MU R735QTJ8XC9X,20201130,0.00237202,11968884,
MXIM,MXIM R735QTJ8XC9X,20201130,0.00073826,2875054,
NCLH,NCLH VDDR8KLRD36T,20201130,0.00019626,2775132,
NDAQ,NDAQ T63A9J5FJWX1,20201130,0.00048927,1236223,
NEE,FPL R735QTJ8XC9X,20201130,0.00480219,21103120,
NEM,NEM R735QTJ8XC9X,20201130,0.00157307,8648646,
NFLX,NFLX SEWJWLJNHZDX,20201130,0.007207,4749680,
NI,NI R735QTJ8XC9X,20201130,0.00029836,3987089,
NKE,NKE R735QTJ8XC9X,20201130,0.00557499,13384522,
NLOK,SYMC R735QTJ8XC9X,20201130,0.00035897,6367873,
NLSN,NLSN UTLV0Z4Q1M5H,20201130,0.00018851,3770178,
NOC,NOC R735QTJ8XC9X,20201130,0.00156138,1670530,
NOV,NOI R735QTJ8XC9X,20201130,0.00015575,4108423,
NOW,NOW V7TVHLCHTXLX,20201130,0.00340657,2060891,
NRG,NRG SXA8BFD2WZ8L,20201130,0.00026638,2630367,
NSC,NSC R735QTJ8XC9X,20201130,0.00201456,2748659,
NTAP,NTAP R735QTJ8XC9X,20201130,0.00039423,2391494,
NTRS,NTRS R735QTJ8XC9X,20201130,0.00064561,2242096,
NUE,NUE R735QTJ8XC9X,20201130,0.00054077,3256622,
NVDA,NVDA RHM8UTD8DT2D,20201130,0.01101925,6647601,
NVR,NVR R735QTJ8XC9X,20201130,0.00046356,37504,
NWL,NWL R735QTJ8XC9X,20201130,0.00026909,4093164,
NWS,NWSVV VHJF6S7EZRL1,20201130,0.00007311,1327465,
NWSA,NWSAV VHJF6S7EZRL1,20201130,0.00021983,4027871,
O,O R735QTJ8XC9X,20201130,0.00068508,3694288,
ODFL,ODFL R735QTJ8XC9X,20201130,0.00064572,1026846,
OKE,OKE R735QTJ8XC9X,20201130,0.00053087,4786116,
OMC,OMC R735QTJ8XC9X,20201130,0.00045592,2340295,
ORCL,ORCL R735QTJ8XC9X,20201130,0.00371779,20829768,
ORLY,ORLY R735QTJ8XC9X,20201130,0.00109081,797298,
OTIS,OTISW XCXKP5JBIR1H,20201130,0.00090199,4357541,
OXY,OXY R735QTJ8XC9X,20201130,0.00043957,9019757,
PAYC,PAYC VPQTATY1Y3QD,20201130,0.00067993,527194,
PAYX,PAYX R735QTJ8XC9X,20201130,0.00098632,3424211,
PBCT,PBCT R735QTJ8XC9X,20201130,0.00017541,4574645,
PCAR,PCAR R735QTJ8XC9X,20201130,0.00099669,3702281,
PEAK,PEAK X99MSMIP9NJ9,20201130,0.00051906,5816326,
PEG,PEG R735QTJ8XC9X,20201130,0.00097476,5408842,
PEP,PEP R735QTJ8XC9X,20201130,0.00665377,14918957,
PFE,PFE R735QTJ8XC9X,20201130,0.00709262,59871536,
PFG,PFG S93T4RZVA1D1,20201130,0.00042811,2780584,
PG,PG R735QTJ8XC9X,20201130,0.01151381,26812468,
PGR,PGR R735QTJ8XC9X,20201130,0.00169411,6289264,
PH,PH R735QTJ8XC9X,20201130,0.00114023,1379704,
PHM,PHM R735QTJ8XC9X,20201130,0.00038984,2889534,
PKG,PKG RRRJPI2URPLX,20201130,0.00040736,1013355,
PKI,EGG R735QTJ8XC9X,20201130,0.00048841,1187572,
PLD,AMB R735QTJ8XC9X,20201130,0.00245527,7936120,
PM,PM U1EP4KZP5ROL,20201130,0.00393019,16778664,
PNC,PNC R735QTJ8XC9X,20201130,0.00195193,4571840,
PNR,PNR VAEFIDQD0UP1,20201130,0.00028985,1808849,
PNW,PNW R735QTJ8XC9X,20201130,0.0003056,1207421,
POOL,POOL R735QTJ8XC9X,20201130,0.00046232,431972,
PPG,PPG R735QTJ8XC9X,20201130,0.00115257,2539547,
PPL,PPL R735QTJ8XC9X,20201130,0.00072692,8271550,
PRGO,PRGO R735QTJ8XC9X,20201130,0.00021838,1464584,
PRU,PRU SAI0XJNH6IJP,20201130,0.00099519,4255954,
PSA,PSA R735QTJ8XC9X,20201130,0.0011373,1638561,
PSX,PSX V67S42RJBF51,20201130,0.00088362,4716987,
PVH,PVH R735QTJ8XC9X,20201130,0.00018784,764205,
PWR,PWR R87J2NJ629UT,20201130,0.00031423,1486978,
PXD,PXD R735QTJ8XC9X,20201130,0.00055509,1784749,
PYPL,PYPL W2CQDXKV7WPX,20201130,0.00837038,12641956,
QCOM,QCOM R735QTJ8XC9X,20201130,0.00553236,12156735,
QRVO,QRVO VWWSFBS9ZRS5,20201130,0.0005964,1230968,
RCL,RCL R735QTJ8XC9X,20201130,0.00046785,1919769,
RE,RE R735QTJ8XC9X,20201130,0.00030367,431990,
REG,REG R735QTJ8XC9X,20201130,0.00023957,1699730,
REGN,REGN R735QTJ8XC9X,20201130,0.00179744,1126431,
RF,RGBK R735QTJ8XC9X,20201130,0.00049121,10402951,
RHI,RHI R735QTJ8XC9X,20201130,0.00024504,1234714,
RJF,RJF R735QTJ8XC9X,20201130,0.00037405,1329998,
RL,RL R735QTJ8XC9X,20201130,0.00014204,535693,
RMD,RESM R735QTJ8XC9X,20201130,0.00099428,1534059,
ROK,ROK R735QTJ8XC9X,20201130,0.00098095,1241310,
ROL,ROL R735QTJ8XC9X,20201130,0.00026794,1515392,
ROP,ROP R735QTJ8XC9X,20201130,0.00147458,1116779,
ROST,ROST R735QTJ8XC9X,20201130,0.00127653,3839452,
RSG,RSG RC0E7NDMP55X,20201130,0.0006772,2264271,
RTX,UTX R735QTJ8XC9X,20201130,0.00365038,16459789,
SBAC,SBAC RLL0ODEPH7C5,20201130,0.00107042,1205389,
SBUX,SBUX R735QTJ8XC9X,20201130,0.0038172,12593800,
SCHW,SCH R735QTJ8XC9X,20201130,0.00240488,15943251,
SEE,SEE R9PONSNG9ROL,20201130,0.00023406,1679847,
SHW,SHW R735QTJ8XC9X,20201130,0.00204107,882869,
SIVB,SIVB R735QTJ8XC9X,20201130,0.00059342,556475,
SJM,SJMA R735QTJ8XC9X,20201130,0.00044179,1219042,
