AXP,AXP R735QTJ8XC9X,20201127,0.00260846,6989424,
AZO,AZO R735QTJ8XC9X,20201127,0.0008689,250851,
BA,BA R735QTJ8XC9X,20201127,0.00380992,5686254,
BAC,NB R735QTJ8XC9X,20201127,0.00733069,81708150,
BAX,BAX R735QTJ8XC9X,20201127,0.00127538,5424561,
BBY,BBY R735QTJ8XC9X,20201127,0.00085078,2440802,
BDX,BDX R735QTJ8XC9X,20201127,0.00220121,3106499,
BEN,BEN R735QTJ8XC9X,20201127,0.00019757,2866558,
BF.B,BFB R735QTJ8XC9X,20201127,0.00048903,1948409,
BIIB,IDPH R735QTJ8XC9X,20201127,0.00128001,1696614,
BIO,BIOA R735QTJ8XC9X,20201127,0.00038041,229729,
BK,BK R735QTJ8XC9X,20201127,0.00107083,8661113,
BKNG,PCLN RJG7T2VJICTH,20201127,0.00278765,438821,
BKR,BHGE WLXQGVHQ03MT,20201127,0.00042592,6957743,
BLK,BLK ROIDIDJRNXID,20201127,0.00336345,1519779,
BLL,BLL R735QTJ8XC9X,20201127,0.00104556,3506086,
BMY,BMY R735QTJ8XC9X,20201127,0.00471325,24154826,
BR,BR TRGAEJU9B59H,20201127,0.00055809,1223419,
BRK.B,BRKB R735QTJ8XC9X,20201127,0.01521622,21233948,
BSX,BSX R735QTJ8XC9X,20201127,0.00159682,15356289,
BWA,BWA R735QTJ8XC9X,20201127,0.00032003,2617958,
BXP,BXP R735QTJ8XC9X,20201127,0.00048092,1517109,
C,TRV R735QTJ8XC9X,20201127,0.00391246,22308228,
CAG,CAG R735QTJ8XC9X,20201127,0.00057633,5181581,
CAH,CAH R735QTJ8XC9X,20201127,0.00052172,3134596,
CARR,CARRW XCXKP5JBIR1H,20201127,0.00101852,8704254,
CAT,CAT R735QTJ8XC9X,20201127,0.00314294,5800537,
CB,ACL R735QTJ8XC9X,20201127,0.00227067,4845508,
CBOE,CBOE UNGBFXTQTV1H,20201127,0.00033073,1165260,
CBRE,CBRE WSZRSZV9QR1H,20201127,0.00067691,3578033,
CCI,TWRS RDBNO4XQDCV9,20201127,0.00231752,4479538,
CCL,CCL R735QTJ8XC9X,20201127,0.00037067,5550181,
CDNS,CDN R735QTJ8XC9X,20201127,0.00108137,2997230,
CDW,CDW VHRARJ4RLSV9,20201127,0.00062548,1528450,
CE,CE T5JLBNU20TPH,20201127,0.00052441,1267563,
CERN,CERN R735QTJ8XC9X,20201127,0.00075009,3270865,
CF,CF TB2HMJQ5H84L,20201127,0.00027487,2290836,
CFG,CFG VU6BPZ7ECBQD,20201127,0.00048322,4573532,
CHD,CHD R735QTJ8XC9X,20201127,0.00069885,2617526,
CHRW,CHRW R735QTJ8XC9X,20201127,0.00041494,1446058,
CHTR,CHTR UPXX4G43SIN9,20201127,0.00318892,1603012,
CI,CI R735QTJ8XC9X,20201127,0.00258802,3935301,
CINF,CINF R735QTJ8XC9X,20201127,0.0003859,1602537,
CL,CL R735QTJ8XC9X,20201127,0.00240602,9157162,
CLX,CLX R735QTJ8XC9X,20201127,0.00084336,1341816,
CMA,CMA R735QTJ8XC9X,20201127,0.00023738,1489678,
CMCSA,CMCSA SJTSDFE19S9X,20201127,0.00782414,48853420,
CME,CME SKAIZ0LWKM05,20201127,0.00207177,3830395,
CMG,CMG TFNWQ96IBZ39,20201127,0.00120377,299719,
CMI,CUM R735QTJ8XC9X,20201127,0.00112401,1585794,
CMS,CMS R735QTJ8XC9X,20201127,0.00058232,3035841,
CNC,CNTE SAI0XJNH6IJP,20201127,0.00121603,6220175,
CNP,HOU R735QTJ8XC9X,20201127,0.0004361,5854286,
COF,COF R735QTJ8XC9X,20201127,0.00132909,4893591,
COG,COG R735QTJ8XC9X,20201127,0.00023479,4269391,
COO,COO R735QTJ8XC9X,20201127,0.00055318,524626,
COP,P R735QTJ8XC9X,20201127,0.00152611,11526904,
COST,COST R735QTJ8XC9X,20201127,0.00568756,4731805,
CPB,CPB R735QTJ8XC9X,20201127,0.00032888,2169660,
CPRT,CPRT R735QTJ8XC9X,20201127,0.00078247,2194547,
CRM,CRM SZQUJUA9SVOL,20201127,0.0074739,9752434,
CSCO,CSCO R735QTJ8XC9X,20201127,0.00599533,45368490,
CSX,CSX R735QTJ8XC9X,20201127,0.00231613,8198004,
CTAS,CTAS R735QTJ8XC9X,20201127,0.00104122,931746,
CTLT,CTLT VSO64U344TWL,20201127,0.00053025,1759105,
CTSH,CTSH RBOKUIZLS38L,20201127,0.00141002,5810614,
CTVA,CTVA X510I4TJEPNP,20201127,0.00095086,7999095,
CTXS,CTXS R735QTJ8XC9X,20201127,0.00050165,1323866,
CVS,CVS R735QTJ8XC9X,20201127,0.00294459,14018978,
CVX,CHV R735QTJ8XC9X,20201127,0.00582679,20619572,
CXO,CXO TUTEE1U0PY05,20201127,0.0004102,2137155,
D,D R735QTJ8XC9X,20201127,0.00220148,8999881,
DAL,DAL TSAT9G6HOJ8L,20201127,0.00086865,6835866,
DD,DOW R735QTJ8XC9X,20201127,0.00157065,7863559,
DE,DE R735QTJ8XC9X,20201127,0.00272128,3356786,
DFS,DFS TTXW324M9SV9,20201127,0.00080156,3283941,
DG,DG UHLLRXJMGEP1,20201127,0.00180067,2668872,
DGX,DGX R735QTJ8XC9X,20201127,0.00054908,1421635,
DHI,DHI R735QTJ8XC9X,20201127,0.00083405,3547002,
DHR,DHR R735QTJ8XC9X,20201127,0.00453731,6763139,
DIS,DIS R735QTJ8XC9X,20201127,0.00881791,19365692,
DISCA,DISCA TAHT8L1LVDR9,20201127,0.00014318,1683636,
DISCK,DISCK U632KKJK8S4L,20201127,0.00025194,3316041,
DISH,DISH R735QTJ8XC9X,20201127,0.00029379,2643548,
DLR,DLR T38VRT3VLG85,20201127,0.00122041,2884110,
DLTR,DLTR R735QTJ8XC9X,20201127,0.0008617,2533526,
DOV,DOV R735QTJ8XC9X,20201127,0.0005958,1554065,
DOW,DOW X3BYSC52NXPH,20201127,0.00135922,7927732,
DPZ,DPZ T0AJHPLNBYW5,20201127,0.00049926,413154,
DRE,DRE R735QTJ8XC9X,20201127,0.00046849,3943192,
DRI,DRI R735QTJ8XC9X,20201127,0.00047501,1395979,
DTE,DTE R735QTJ8XC9X,20201127,0.00081646,2052571,
DUK,DUK R735QTJ8XC9X,20201127,0.00230647,7878187,
DVA,TRL R735QTJ8XC9X,20201127,0.00027416,806219,
DVN,DVN RNB1U9GCAQG5,20201127,0.00018988,4151175,
DXC,DXC WJE5W6H0VXPH,20201127,0.00019721,2737233,
DXCM,DXCM T7TBFF72DG11,20201127,0.0010105,1026108,
EA,ERTS R735QTJ8XC9X,20201127,0.00118913,3094424,
EBAY,EBAY REC37LGZ79T1,20201127,0.00112797,7099219,
ECL,ECL R735QTJ8XC9X,20201127,0.00184881,2657330,
ED,ED R735QTJ8XC9X,20201127,0.00085604,3556731,
EFX,EFX R735QTJ8XC9X,20201127,0.00065585,1286392,
EIX,EIX R735QTJ8XC9X,20201127,0.00078943,4062501,
EL,EL R735QTJ8XC9X,20201127,0.0018385,2415475,
EMN,EMN R735QTJ8XC9X,20201127,0.00045271,1464279,
EMR,EMR R735QTJ8XC9X,20201127,0.00154847,6401576,
EOG,EOG R735QTJ8XC9X,20201127,0.00099007,6220374,
EQIX,EQIXD SKZ55CR4HH0L,20201127,0.00205649,948584,
EQR,EQR R735QTJ8XC9X,20201127,0.00067236,3669878,
ES,NU R735QTJ8XC9X,20201127,0.00098411,3616384,
ESS,ESS R735QTJ8XC9X,20201127,0.00054133,699639,
ETN,ETN R735QTJ8XC9X,20201127,0.00161683,4285786,
ETR,ETR R735QTJ8XC9X,20201127,0.00073465,2128813,
ETSY,ETSY VZR6X1TTY8H1,20201127,0.00063542,1278840,
EVRG,WR R735QTJ8XC9X,20201127,0.00042195,2444722,
EW,EW RTKJ7O7ZTI79,20201127,0.00175955,6668448,
EXC,PE R735QTJ8XC9X,20201127,0.0013421,10389656,
EXPD,EXPD R735QTJ8XC9X,20201127,0.00049451,1796177,
EXPE,EXPE TB0IQCZTBPT1,20201127,0.00055694,1454463,
EXR,EXR T142WIKPMLPH,20201127,0.00047234,1387483,
F,F R735QTJ8XC9X,20201127,0.00117403,41733508,
FANG,FANG VAP9FER7V5GL,20201127,0.00023201,1722597,
FAST,FAST R735QTJ8XC9X,20201127,0.00091685,6098295,
FB,FB V6OIPNZEM8V9,20201127,0.02214315,25754926,
FBHS,FBHS V0H08FY38ZFP,20201127,0.00038934,1479867,
FCX,FCX R735QTJ8XC9X,20201127,0.00112963,15519189,
FDX,FDX R735QTJ8XC9X,20201127,0.00229771,2583227,
FE,FE R735QTJ8XC9X,20201127,0.00047813,5781978,
FFIV,FFIV RL97B90OK5ET,20201127,0.0003256,639382,
FIS,CEY S67FQV7Z62CL,20201127,0.00304734,6640596,
FISV,FISV R735QTJ8XC9X,20201127,0.00212971,5956560,
FITB,FITB R735QTJ8XC9X,20201127,0.00061919,7613189,
FLIR,FLIR R735QTJ8XC9X,20201127,0.00017377,1434899,
FLS,FLS R735QTJ8XC9X,20201127,0.00015015,1368200,
FLT,FLT USGI91RMTXET,20201127,0.00074531,899952,
FMC,FMC R735QTJ8XC9X,20201127,0.00049724,1389040,
FOX,FOXBV X2S9UGTP4UHX,20201127,0.00015199,1709424,
FOXA,FOXAV X2S9UGTP4UHX,20201127,0.00033222,3681327,
FRC,FRC USALKHKMDEG5,20201127,0.00072668,1801489,
FRT,FRT R735QTJ8XC9X,20201127,0.00020411,746317,
FTI,FTI S5ITKJ2R97C5,20201127,0.00012482,4496242,
FTNT,FTNT UHQJ0EDGU6HX,20201127,0.00055251,1442198,
FTV,FTV WBYCAQZ42Q1X,20201127,0.00079843,3611810,
GD,GD R735QTJ8XC9X,20201127,0.00117172,2489873,
GE,GE R735QTJ8XC9X,20201127,0.00300331,93311540,
GILD,GILD R735QTJ8XC9X,20201127,0.00249608,13435641,
GIS,GIS R735QTJ8XC9X,20201127,0.0012026,6462480,
GL,TMK R735QTJ8XC9X,20201127,0.00031196,1049809,
GLW,GLW R735QTJ8XC9X,20201127,0.00093596,8154007,
GM,GM URPX6IW2RK2T,20201127,0.00187617,13453971,
GOOG,GOOCV VP83T1ZUHROL,20201127,0.01745276,3144898,
GOOGL,GOOG T1AZ164W5VTX,20201127,0.01779938,3218431,
GPC,GPC R735QTJ8XC9X,20201127,0.00047373,1556261,
GPN,GPN S1VV43FB2UZP,20201127,0.00195873,3212256,
GPS,GPS R735QTJ8XC9X,20201127,0.00014814,2200853,
GRMN,GRMN S0DPIYB0VD5X,20201127,0.0005604,1547007,
GS,GS RKEOGCOG6RFP,20201127,0.00268635,3687438,
GWW,GWW R735QTJ8XC9X,20201127,0.00061879,482282,
HAL,HAL R735QTJ8XC9X,20201127,0.00051175,9416775,
HAS,HAS R735QTJ8XC9X,20201127,0.00039,1365024,
HBAN,HBAN R735QTJ8XC9X,20201127,0.00042022,10897524,
HBI,HBI TLRHF3R5E7VP,20201127,0.00016661,3730710,
HCA,HCA UUS78ZUZC21X,20201127,0.00133954,2828084,
HD,HD R735QTJ8XC9X,20201127,0.00984918,11531224,
HES,AHC R735QTJ8XC9X,20201127,0.0004603,2929587,
HFC,HOC R735QTJ8XC9X,20201127,0.00012249,1587638,
HIG,HIG R735QTJ8XC9X,20201127,0.00054683,3855391,
HII,HII UVCVMYJIXWF9,20201127,0.00022263,437222,
HLT,HLT VMCPV8L4GJTX,20201127,0.00096029,2971879,
HOLX,HOLX R735QTJ8XC9X,20201127,0.00059687,2774604,
HON,ALD R735QTJ8XC9X,20201127,0.0048741,7520828,
HPE,HPE W584BQZL94KL,20201127,0.00048152,13867295,
HPQ,HWP R735QTJ8XC9X,20201127,0.00101446,14719225,
HRL,HRL R735QTJ8XC9X,20201127,0.00043524,2979556,
HSIC,HSIC R735QTJ8XC9X,20201127,0.00030143,1529528,
HSY,HSY R735QTJ8XC9X,20201127,0.00072653,1585677,
HUM,HUM R735QTJ8XC9X,20201127,0.0017792,1414304,
HWM,AA R735QTJ8XC9X,20201127,0.00031567,4146383,
IBM,IBM R735QTJ8XC9X,20201127,0.00367279,9543751,
ICE,ICE TDPZZM7IWEP1,20201127,0.00195437,6014878,
IDXX,IDXX R735QTJ8XC9X,20201127,0.0012807,911048,
IEX,IEX R735QTJ8XC9X,20201127,0.00047577,799192,
IFF,IFF R735QTJ8XC9X,20201127,0.00039938,1143351,
ILMN,ILMN RWQR2INKP0TH,20201127,0.00153467,1564170,
INCY,INCY R735QTJ8XC9X,20201127,0.00051327,1992187,
INFO,MRKT VRITCWQ0X55X,20201127,0.00114534,3997471,
INTC,INTC R735QTJ8XC9X,20201127,0.00668292,45509172,
INTU,INTU R735QTJ8XC9X,20201127,0.00307291,2802985,
IP,IP R735QTJ8XC9X,20201127,0.00065979,4205823,
IPG,IPG R735QTJ8XC9X,20201127,0.00029127,4127940,
IPGP,IPGP TOFZ89LOW5LX,20201127,0.00023864,378886,
IQV,IQV WPKOXB566FZ9,20201127,0.00107088,2049808,
IR,IR R735QTJ8XC9X,20201127,0.00055152,3977914,
IRM,IMTN R735QTJ8XC9X,20201127,0.00025205,3059529,
ISRG,ISRG RVIFYB6Z92LH,20201127,0.00283119,1253493,
IT,GART R735QTJ8XC9X,20201127,0.00044879,950594,
ITW,ITW R735QTJ8XC9X,20201127,0.00202436,3082120,
IVZ,AVZ R735QTJ8XC9X,20201127,0.00021001,3989348,
J,J XA83FWBLY25H,20201127,0.00045803,1398067,
JBHT,JBHT R735QTJ8XC9X,20201127,0.00037394,893105,
JCI,JCI R735QTJ8XC9X,20201127,0.00113754,7995785,
JKHY,JKHY R735QTJ8XC9X,20201127,0.00039831,815618,
JNJ,JNJ R735QTJ8XC9X,20201127,0.01256866,28203000,
JNPR,JNPR RLTVP7P85ZS5,20201127,0.00024655,3586894,
JPM,CMB R735QTJ8XC9X,20201127,0.01225245,32660106,
K,K R735QTJ8XC9X,20201127,0.00052314,2662868,
KEY,KEY R735QTJ8XC9X,20201127,0.0005335,10556483,
KEYS,KEYS VV9PLPU5EI5H,20201127,0.00073718,2000500,
KHC,KHC W1YY4MGI5CH1,20201127,0.00070571,6943717,
KIM,KIM R735QTJ8XC9X,20201127,0.00020743,4447571,
KLAC,KLAC R735QTJ8XC9X,20201127,0.00131035,1666099,
KMB,KMB R735QTJ8XC9X,20201127,0.00159842,3653439,
KMI,KMI UU1M6GZF9OPX,20201127,0.00094596,20722960,
KMX,KMX SIHJGUGRITET,20201127,0.00051959,1760422,
KO,KO R735QTJ8XC9X,20201127,0.006757,41429704,
KR,KR R735QTJ8XC9X,20201127,0.00083668,8336470,
KSU,KSU R735QTJ8XC9X,20201127,0.00059285,1010889,
L,LTR R735QTJ8XC9X,20201127,0.00034304,2553427,
LB,LTD R735QTJ8XC9X,20201127,0.00028836,2398971,
LDOS,SAI TMRWYKAE84TH,20201127,0.00045142,1426121,
LEG,LEG R735QTJ8XC9X,20201127,0.00018969,1383565,
LEN,LEN R735QTJ8XC9X,20201127,0.00070779,2943050,
LH,LH R735QTJ8XC9X,20201127,0.00064263,1038237,
LHX,HRS R735QTJ8XC9X,20201127,0.00139646,2320302,
LIN,PX R735QTJ8XC9X,20201127,0.00448563,5630319,
LKQ,LKQX SSIWJ5PPLPB9,20201127,0.00033407,3000204,
LLY,LLY R735QTJ8XC9X,20201127,0.00388211,8507888,
LMT,LMT R735QTJ8XC9X,20201127,0.00305423,2636355,
LNC,LNC R735QTJ8XC9X,20201127,0.00029618,1946733,
LNT,WPH R735QTJ8XC9X,20201127,0.00042066,2576289,
LOW,LOW R735QTJ8XC9X,20201127,0.00387636,8098168,
LRCX,LRCX R735QTJ8XC9X,20201127,0.00218594,1547138,
LUMN,CTL R735QTJ8XC9X,20201127,0.00033222,10262853,
LUV,LUV R735QTJ8XC9X,20201127,0.00093372,6321128,
LVS,LVS T4J5S7AT6WRP,20201127,0.00061644,3519795,
LW,LW WFGDIPSPVALH,20201127,0.00035371,1561581,
LYB,LYB UQRGJ93635GL,20201127,0.00074624,2744463,
LYV,LYV TEPG2ZDLNKH1,20201127,0.00031452,1511658,
MA,MA TIX2XDPLFR6T,20201127,0.00992991,9462913,
MAA,MAA R735QTJ8XC9X,20201127,0.00046583,1213881,
MAR,MAR R9GTMYCXKZ8L,20201127,0.00113211,2850107,
MAS,MAS R735QTJ8XC9X,20201127,0.00047028,2801571,
MCD,MCD R735QTJ8XC9X,20201127,0.00538828,7974532,
MCHP,MCHP R735QTJ8XC9X,20201127,0.00111368,2705495,
MCK,MCK R735QTJ8XC9X,20201127,0.00096224,1727346,
MCO,DNB R735QTJ8XC9X,20201127,0.00148352,1729168,
MDLZ,KFT S5HU4FPL6G6D,20201127,0.00272199,15307001,
MDT,MDT R735QTJ8XC9X,20201127,0.00510643,14399227,
MET,MET RTMI3UYBZ0IT,20201127,0.0012141,8267761,
MGM,MGG R735QTJ8XC9X,20201127,0.00038864,4387821,
MHK,MHK R735QTJ8XC9X,20201127,0.00025901,641081,
MKC,MCCRK R735QTJ8XC9X,20201127,0.00075284,1304490,
MKTX,MKTX T3FRWGO24QCL,20201127,0.00066598,403069,
MLM,MLM R735QTJ8XC9X,20201127,0.00055882,666274,
MMC,MMC R735QTJ8XC9X,20201127,0.00192106,5427943,
MMM,MMM R735QTJ8XC9X,20201127,0.0033779,6170380,
MNST,HANS R735QTJ8XC9X,20201127,0.00103036,3956425,
MO,MO R735QTJ8XC9X,20201127,0.00248795,19913692,
MOS,MOS T34XZFN7AFL1,20201127,0.00026185,3730633,
MPC,MPC UXVGRK71ZB6T,20201127,0.00088981,6941548,
MRK,MRK R735QTJ8XC9X,20201127,0.00669615,27093486,
MRO,MRO R735QTJ8XC9X,20201127,0.00016915,8607546,
MS,MWD R735QTJ8XC9X,20201127,0.00302372,15304425,
MSCI,MXB TXNSVRVKOEP1,20201127,0.00111584,896345,
MSFT,MSFT R735QTJ8XC9X,20201127,0.05399698,81065390,
MSI,MOT R735QTJ8XC9X,20201127,0.00097635,1818766,
MTB,FES R735QTJ8XC9X,20201127,0.00051472,1374748,
MTD,MTD R735QTJ8XC9X,20201127,0.0008959,256937,
MU,MU R735QTJ8XC9X,20201127,0.00236643,11904852,
MXIM,MXIM R735QTJ8XC9X,20201127,0.00072934,2859694,
NCLH,NCLH VDDR8KLRD36T,20201127,0.00020204,2756892,
NDAQ,NDAQ T63A9J5FJWX1,20201127,0.00048374,1229599,
NEE,FPL R735QTJ8XC9X,20201127,0.00488047,20990224,
NEM,NEM R735QTJ8XC9X,20201127,0.00155689,8602374,
NFLX,NFLX SEWJWLJNHZDX,20201127,0.00718394,4724240,
NI,NI R735QTJ8XC9X,20201127,0.00030076,3965009,
NKE,NKE R735QTJ8XC9X,20201127,0.00553111,13312714,
NLOK,SYMC R735QTJ8XC9X,20201127,0.00035499,6333793,
NLSN,NLSN UTLV0Z4Q1M5H,20201127,0.00018845,3749634,
NOC,NOC R735QTJ8XC9X,20201127,0.0015737,1661602,
NOV,NOI R735QTJ8XC9X,20201127,0.00016629,4086055,
NOW,NOW V7TVHLCHTXLX,20201127,0.00334626,2049851,
NRG,NRG SXA8BFD2WZ8L,20201127,0.00026323,2616255,
NSC,NSC R735QTJ8XC9X,20201127,0.00205367,2733971,
NTAP,NTAP R735QTJ8XC9X,20201127,0.00039208,2378726,
NTRS,NTRS R735QTJ8XC9X,20201127,0.00066353,2230096,
NUE,NUE R735QTJ8XC9X,20201127,0.00055206,3239246,
NVDA,NVDA RHM8UTD8DT2D,20201127,0.01085444,6611985,
NVR,NVR R735QTJ8XC9X,20201127,0.00047577,37312,
NWL,NWL R735QTJ8XC9X,20201127,0.00026548,4071372,
NWS,NWSVV VHJF6S7EZRL1,20201127,0.00007278,1320457,
NWSA,NWSAV VHJF6S7EZRL1,20201127,0.00021953,4005407,
O,O R735QTJ8XC9X,20201127,0.00070094,3674416,
ODFL,ODFL R735QTJ8XC9X,20201127,0.00063842,1021278,
OKE,OKE R735QTJ8XC9X,20201127,0.0005485,4760484,
OMC,OMC R735QTJ8XC9X,20201127,0.00045388,2327911,
ORCL,ORCL R735QTJ8XC9X,20201127,0.0037035,20718312,
ORLY,ORLY R735QTJ8XC9X,20201127,0.00108767,793074,
OTIS,OTISW XCXKP5JBIR1H,20201127,0.00090324,4334117,
OXY,OXY R735QTJ8XC9X,20201127,0.00045979,8971469,
PAYC,PAYC VPQTATY1Y3QD,20201127,0.00067639,524410,
PAYX,PAYX R735QTJ8XC9X,20201127,0.00098414,3405779,
PBCT,PBCT R735QTJ8XC9X,20201127,0.00018109,4550165,
PCAR,PCAR R735QTJ8XC9X,20201127,0.00099988,3682313,
PEAK,PEAK X99MSMIP9NJ9,20201127,0.00053498,5785318,
PEG,PEG R735QTJ8XC9X,20201127,0.00098811,5379658,
PEP,PEP R735QTJ8XC9X,20201127,0.00664059,14839085,
PFE,PFE R735QTJ8XC9X,20201127,0.00686143,59551184,
PFG,PFG S93T4RZVA1D1,20201127,0.00043998,2765896,
PG,PG R735QTJ8XC9X,20201127,0.01144015,26668948,
PGR,PGR R735QTJ8XC9X,20201127,0.00171195,6255472,
PH,PH R735QTJ8XC9X,20201127,0.0011588,1372312,
PHM,PHM R735QTJ8XC9X,20201127,0.00039457,2874078,
PKG,PKG RRRJPI2URPLX,20201127,0.00041413,1007883,
PKI,EGG R735QTJ8XC9X,20201127,0.00047249,1181140,
PLD,AMB R735QTJ8XC9X,20201127,0.00245753,7893496,
PM,PM U1EP4KZP5ROL,20201127,0.00392013,16688904,
PNC,PNC R735QTJ8XC9X,20201127,0.00196728,4547360,
PNR,PNR VAEFIDQD0UP1,20201127,0.00029568,1799249,
PNW,PNW R735QTJ8XC9X,20201127,0.00031196,1200893,
POOL,POOL R735QTJ8XC9X,20201127,0.00045626,429668,
PPG,PPG R735QTJ8XC9X,20201127,0.00115522,2525915,
PPL,PPL R735QTJ8XC9X,20201127,0.00074118,8227198,
PRGO,PRGO R735QTJ8XC9X,20201127,0.00021653,1456712,
PRU,PRU SAI0XJNH6IJP,20201127,0.00102305,4233202,
PSA,PSA R735QTJ8XC9X,20201127,0.00110982,1629825,
PSX,PSX V67S42RJBF51,20201127,0.00094716,4691835,
PVH,PVH R735QTJ8XC9X,20201127,0.00019729,760077,
PWR,PWR R87J2NJ629UT,20201127,0.00032009,1479010,
PXD,PXD R735QTJ8XC9X,20201127,0.00060473,1775245,
PYPL,PYPL W2CQDXKV7WPX,20201127,0.00822619,12574276,
QCOM,QCOM R735QTJ8XC9X,20201127,0.00538228,12091647,
QRVO,QRVO VWWSFBS9ZRS5,20201127,0.00056878,1224344,
RCL,RCL R735QTJ8XC9X,20201127,0.00048151,1909497,
RE,RE R735QTJ8XC9X,20201127,0.00031044,429686,
REG,REG R735QTJ8XC9X,20201127,0.00024533,1690610,
REGN,REGN R735QTJ8XC9X,20201127,0.00178239,1120383,
RF,RGBK R735QTJ8XC9X,20201127,0.00050021,10347559,
RHI,RHI R735QTJ8XC9X,20201127,0.00024898,1228090,
RJF,RJF R735QTJ8XC9X,20201127,0.00037959,1322990,
RL,RL R735QTJ8XC9X,20201127,0.0001451,532909,
RMD,RESM R735QTJ8XC9X,20201127,0.00098987,1525707,
ROK,ROK R735QTJ8XC9X,20201127,0.00097786,1234590,
ROL,ROL R735QTJ8XC9X,20201127,0.00026595,1506848,
ROP,ROP R735QTJ8XC9X,20201127,0.00143962,1110731,
ROST,ROST R735QTJ8XC9X,20201127,0.00129462,3818908,
RSG,RSG RC0E7NDMP55X,20201127,0.00067637,2252175,
RTX,UTX R735QTJ8XC9X,20201127,0.00374481,16371757,
SBAC,SBAC RLL0ODEPH7C5,20201127,0.00106021,1198957,
SBUX,SBUX R735QTJ8XC9X,20201127,0.00382471,12526408,
SCHW,SCH R735QTJ8XC9X,20201127,0.00243911,15857811,
SEE,SEE R9PONSNG9ROL,20201127,0.00023027,1670919,
SHW,SHW R735QTJ8XC9X,20201127,0.00199974,878165,
SIVB,SIVB R735QTJ8XC9X,20201127,0.00060603,553499,
SJM,SJMA R735QTJ8XC9X,20201127,0.00043713,1212418,
