#right,strike,expiry,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,28.7712,28.7712,28.7712,28.7712,23369790,,,,,,,
C,42,20131019,0.0750,2.5250,0.0750,0.0750,0,34,0,0.9078621,0.0000000,0.0000000,0.0216893,0.1285805
C,42,20140118,0.2500,0.2500,0.2500,0.2500,0,73,0,0.8392880,0.0000000,0.0000000,0.0199876,0.2326167
C,43,20131019,0.0750,2.5250,0.0750,0.0750,0,,0.4524638,0.0289879,0.0099322,0.0103695,-0.0013901,0.0023298
C,43,20140118,0.1400,0.1400,0.1400,0.1400,0,122,0,0.8392880,0.0000000,0.0000000,0.0199671,0.2381552
C,44,20131019,0.0750,2.5250,0.0750,0.0750,0,,0.4692275,0.0281448,0.0093465,0.0101195,-0.0014358,0.0022554
C,44,20140118,0.1500,0.1500,0.1500,0.1500,0,173,0,0.8392880,0.0000000,0.0000000,0.0199466,0.2436937
C,45,20131019,0.0500,2.5250,0.0500,0.0500,0,,0.4568698,0.0200491,0.0072292,0.0076209,-0.0010672,0.0016172
C,45,20140118,0.1000,0.1000,0.1000,0.1000,0,34,0,0.8392880,0.0000000,0.0000000,0.0199262,0.2492322
C,45,20150117,1.1100,1.1500,1.1100,1.1500,0,157,0,0.6130214,0.0000000,0.0000000,0.0143128,0.6909440
C,46,20131019,0.0500,5.0000,0.0500,0.0500,0,,0.4720316,0.0195220,0.0068413,0.0074513,-0.0010958,0.0015706
C,46,20140118,0.1000,0.1000,0.1000,0.1000,0,13,2.5314372,0.6104857,0.0061149,0.0598484,-0.0222460,0.0254154
C,47,20140118,0.1000,2.5250,0.1000,0.1000,0,,0.4483319,0.0294159,0.0080392,0.0139351,-0.0008235,0.0041522
C,48,20140118,0.0750,2.5250,0.0750,0.0750,0,,0.4396733,0.0231440,0.0067225,0.0114276,-0.0006748,0.0032874
C,49,20140118,0.1000,5.0000,0.1000,0.1000,0,,0.4705211,0.0283174,0.0074242,0.0135060,-0.0008766,0.0039764
C,50,20150117,0.5750,2.7500,0.4500,0.5500,0,,0.5466068,0.0740141,0.0102466,0.0441775,-0.0003235,0.0245446
P,3,20140118,0.0500,0.1000,0.0500,0.0500,0,,1.3363228,-0.0039637,0.0004791,0.0024756,-0.0009099,-0.0009125
P,5,20140118,0.0500,0.0750,0.0500,0.0500,0,10,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,8,20140118,0.0750,2.5500,0.0750,0.0750,0,,0.7640683,-0.0107625,0.0020173,0.0059592,-0.0013809,-0.0021394
P,10,20140118,0.0500,2.5250,0.0500,0.0500,0,127,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,13,20130720,0.0500,5.0000,0.0500,0.0500,0,,1.5658669,-0.0117999,0.0028927,0.0021198,-0.0081884,-0.0002242
P,13,20140118,0.0500,0.0500,0.0500,0.0500,0,1002,3.0003058,-0.0680919,0.0023332,0.0270657,-0.0214800,-0.0575679
P,13,20150117,0.1500,0.1500,0.1500,0.1500,0,3000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,14,20130720,0.0500,5.0000,0.0500,0.0500,0,,1.4295011,-0.0129224,0.0034280,0.0022933,-0.0081178,-0.0002427
P,15,20130720,0.0500,2.5250,0.0500,0.0500,0,,1.3024582,-0.0141713,0.0040740,0.0024833,-0.0080434,-0.0002634
P,15,20140118,0.0500,2.5250,0.0500,0.0500,0,1855,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,15,20150117,0.2500,0.2500,0.2500,0.2500,0,3598,3.2994569,-0.0109929,0.0003728,0.0097031,-0.0027983,-0.2252451
P,16,20130720,0.0500,2.5250,0.0500,0.0500,0,,1.1832540,-0.0155675,0.0048615,0.0026921,-0.0079608,-0.0002865
P,16,20131019,0.0500,5.0000,0.0500,0.0500,0,,0.4565512,-0.0172534,0.0063699,0.0067104,-0.0017850,-0.0016771
P,16,20140118,0.1000,5.0000,0.1000,0.1000,0,,0.3371170,-0.0314626,0.0112966,0.0147240,-0.0019834,-0.0055922
P,17,20130720,0.0500,2.5250,0.0500,0.0500,0,,1.0708855,-0.0171527,0.0058364,0.0029250,-0.0078728,-0.0003128
P,17,20131019,0.0500,5.0000,0.0500,0.0500,0,,0.4069715,-0.0192518,0.0078420,0.0073640,-0.0018037,-0.0018535
P,17,20140118,0.1000,5.0000,0.1000,0.1000,0,,0.2954875,-0.0356125,0.0142536,0.0162839,-0.0020466,-0.0062564
P,18,20130720,0.0500,2.5250,0.0500,0.0500,0,,0.9642301,-0.0189593,0.0070591,0.0031854,-0.0077718,-0.0003427
P,18,20131019,0.0500,2.5250,0.0500,0.0500,0,,0.3599053,-0.0216345,0.0097844,0.0081255,-0.0018291,-0.0020640
P,18,20140118,0.0750,2.5250,0.0750,0.0750,0,4182,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,18,20150117,0.5000,0.5000,0.5000,0.5000,0,1714,0.3517191,-0.2579149,0.0309948,0.0859870,-0.0088561,-0.1642209
P,19,20130720,0.0500,2.5250,0.0500,0.0500,0,,0.8628709,-0.0210849,0.0086318,0.0034857,-0.0076713,-0.0003779
P,19,20131019,0.0500,2.5250,0.0500,0.0750,0,16,2.0459739,-0.1795009,0.0085240,0.0402410,-0.0409757,-0.0355764
P,19,20140118,0.1000,0.1000,0.1000,0.1000,0,34,1.8318567,-0.1631501,0.0069991,0.0495710,-0.0261493,-0.0729229
P,20,20130720,0.0500,2.5250,0.0500,0.0500,0,50,2.1066585,-0.1710226,0.0176706,0.0174214,-0.0914943,-0.0038262
P,20,20131019,0.0500,2.5250,0.0500,0.0750,0,31,1.9104119,-0.1966040,0.0096339,0.0424674,-0.0408529,-0.0372334
P,20,20140118,0.1700,0.1700,0.1700,0.1700,0,30511,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,20,20150117,0.9500,0.9500,0.9500,0.9500,0,690,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,21,20130720,0.0500,2.5250,0.0500,0.0500,0,,0.6724148,-0.0266299,0.0134767,0.0042409,-0.0074343,-0.0004697
P,21,20131019,0.0750,2.5250,0.0750,0.0750,0,94,1.7710684,-0.2152741,0.0109377,0.0446981,-0.0404276,-0.0388749
P,21,20140118,0.1500,0.1500,0.1500,0.1500,0,156,1.5803868,-0.2000532,0.0091306,0.0557905,-0.0263939,-0.0790610
P,22,20130720,0.0500,2.5250,0.0500,0.0500,0,43,2.7141141,-0.2342651,0.0165372,0.0210053,-0.1413434,-0.0060236
P,22,20131019,0.0750,2.5250,0.0750,0.0750,0,72,1.6496515,-0.2347874,0.0122996,0.0468176,-0.0400379,-0.0407446
P,22,20140118,0.2600,0.2600,0.2600,0.2600,0,4861,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,22,20150117,1.1500,1.1500,1.1500,1.1500,0,105,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,23,20130720,0.0500,2.5250,0.0500,0.0500,0,219,2.7641242,-0.2554548,0.0170033,0.0219951,-0.1508606,-0.0067194
P,23,20131019,0.1000,0.1000,0.1000,0.1000,0,241,0.3744690,-0.2113713,0.0512101,0.0442485,-0.0125056,-0.0211791
P,23,20140118,0.2500,2.6250,0.2250,0.2500,0,,0.1008900,-0.1916975,0.1396803,0.0544853,-0.0059970,-0.0320742
P,24,20130720,0.0500,2.5250,0.0500,0.0500,0,385,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,24,20130817,0.0500,2.5250,0.0500,0.0500,0,,0.2370605,-0.0465270,0.0402909,0.0101809,-0.0035899,-0.0018647
P,24,20131019,0.3400,0.3400,0.3400,0.3400,0,6987,1.4111397,-0.2793171,0.0156300,0.0508928,-0.0386989,-0.0448163
P,24,20140118,0.4500,0.4500,0.4500,0.4500,0,971,1.6131251,-0.2273018,0.0095646,0.0596527,-0.0289920,-0.0961449
P,25,20130720,0.0300,0.0500,0.0300,0.0400,0,16402,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,25,20130817,0.0500,2.5250,0.0500,0.0750,0,,0.1985071,-0.0767410,0.0710597,0.0150355,-0.0049048,-0.0030657
P,25,20131019,0.1750,2.5750,0.1250,0.2000,0,5473,0.2347338,-0.3054428,0.0975158,0.0528174,-0.0129243,-0.0294725
P,25,20140118,0.5500,0.5500,0.5500,0.5500,0,9220,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,25,20150117,1.5500,1.7000,1.5500,1.7000,0,482,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,26,20130720,0.0300,0.0300,0.0300,0.0300,0,275,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,26,20130817,0.0750,2.5250,0.0750,0.0750,0,,0.1368994,-0.1053121,0.1301376,0.0189899,-0.0052048,-0.0041695
P,26,20131019,0.4000,0.4000,0.4000,0.4000,0,466,1.1865545,-0.3332472,0.0199077,0.0545049,-0.0368165,-0.0497186
P,26,20140118,0.9500,0.9500,0.9500,0.9500,0,70,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,27,20130720,0.1500,0.1500,0.1500,0.1500,0,207,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,27,20130817,0.2000,0.2000,0.2000,0.2000,0,73,0.4203036,-0.3945309,0.0877925,0.0393314,-0.0264064,-0.0171019
P,27,20131019,0.6000,0.6000,0.6000,0.6000,0,6202,0.9304079,-0.3825130,0.0263711,0.0566146,-0.0326711,-0.0516075
P,27,20140118,1.2000,1.2000,1.1500,1.1500,0,5541,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,27,20150117,2.6000,2.7000,2.6000,2.7000,0,752,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,28,20130720,0.1000,0.1000,0.1000,0.1000,0,724,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,28,20130817,0.1500,2.5750,0.1500,0.1750,0,,1.2393159,-0.4045802,0.0299426,0.0395540,-0.0597238,-0.0225902
P,28,20131019,0.5000,0.5000,0.5000,0.5000,0,9257,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,28,20140118,1.2600,1.2800,1.2500,1.2800,0,183,0.9528525,-0.3685203,0.0192792,0.0710250,-0.0254151,-0.1103138
P,29,20130720,0.1000,0.1000,0.0500,0.0500,1576,3629,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,29,20130817,0.2500,2.6250,0.2250,0.2750,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,29,20131019,0.9300,0.9300,0.9200,0.9300,0,1931,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,29,20140118,1.5000,1.5000,1.5000,1.5000,0,48,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,30,20130720,0.1000,0.1000,0.1000,0.1000,559,6777,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,30,20130817,0.4500,0.4500,0.4500,0.4500,60,100,0.9881868,-0.4975119,0.0382416,0.0402803,-0.0525687,-0.0265136
P,30,20131019,0.9000,0.9000,0.8500,0.8500,0,2531,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,30,20140118,1.7000,1.7000,1.7000,1.7000,0,3802,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,30,20150117,3.4000,3.4000,3.4000,3.4000,419,2790,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,31,20130720,0.2000,0.2000,0.2000,0.2000,200,1709,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,31,20130817,0.7000,0.7000,0.7000,0.7000,86,105,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,31,20131019,1.9300,1.9300,1.7500,1.7500,0,3150,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,31,20140118,2.4000,2.4000,2.4000,2.4000,0,1623,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,32,20130720,0.4700,0.4700,0.4700,0.4700,1,5141,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,32,20130817,1.0500,1.0500,0.9500,0.9500,0,39,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,32,20131019,1.6500,1.6500,1.6500,1.6500,2,285,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,32,20140118,2.7300,2.7300,2.7300,2.7300,0,513,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
