#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,771.5000,771.5000,771.5000,771.5000,0,,,,,,,
20151231,755,C,18.7000,21.8000,17.5000,18.1000,54,403,0,0,0,0,0,0
20151231,757.5,C,15.4600,18.5000,15.0000,15.8000,28,454,0,0,0,0,0,0
20151231,760,C,13.2000,16.4000,11.9300,11.9300,34,1705,0,0,0,0,0,0
20151231,762.5,C,14.3700,14.3700,9.7000,10.1300,30,477,0,0,0,0,0,0
20151231,765,C,12.0700,12.0700,7.0000,7.0000,53,1065,0,0,0,0,0,0
20151231,767.5,C,9.7000,9.7000,6.5000,9.2900,48,266,0,0,0,0,0,0
20151231,770,C,7.7000,8.0000,3.5000,3.5500,202,808,0,0,0,0,0,0
20151231,772.5,C,5.2500,6.2000,2.2000,2.2000,271,222,0,0,0,0,0,0
20151231,775,C,4.3000,4.5800,1.4000,1.4000,656,641,0,0,0,0,0,0
20151231,777.5,C,3.8000,4.2200,0.7500,0.7500,191,170,0,0,0,0,0,0
20151231,780,C,2.3500,3.2200,0.4000,0.4000,1262,1045,0,0,0,0,0,0
20151231,782.5,C,1.7800,1.7800,0.2500,0.2500,144,284,0,0,0,0,0,0
20151231,785,C,0.7000,0.9000,0.1000,0.1000,329,268,0,0,0,0,0,0
20151231,790,C,0.4100,0.4100,0.1300,0.1300,384,432,0,0,0,0,0,0
20151231,795,C,0.2500,0.4400,0.2500,0.2600,0,175,0,0,0,0,0,0
20151231,800,C,0.0700,0.1600,0.0700,0.1600,0,84,0,0,0,0,0,0
20151231,805,C,0.1000,0.1000,0.1000,0.1000,10,10,0,0,0,0,0,0
20151231,810,C,0.0400,0.0500,0.0400,0.0500,0,30,0,0,0,0,0,0
20151231,815,C,0.4500,4.8000,0.4500,1.8000,0,,0,0,0,0,0,0
20151231,820,C,0.2400,0.2400,0.2400,0.2400,0,28,0,0,0,0,0,0
20151231,825,C,0.5000,0.6000,0.5000,0.6000,0,,0,0,0,0,0,0
20151231,830,C,0.2700,0.2700,0.2700,0.2700,0,16,0,0,0,0,0,0
20151231,835,C,0.4500,0.7000,0.4500,0.7000,0,,0,0,0,0,0,0
20151231,840,C,0.0100,0.0100,0.0100,0.0100,0,16,0,0,0,0,0,0
20151231,845,C,0.4500,0.5500,0.4500,0.5500,0,,0,0,0,0,0,0
20151231,850,C,0.2100,0.2100,0.2100,0.2100,0,10,0,0,0,0,0,0
20151231,855,C,0.5500,4.8000,0.5000,1.8000,0,,0,0,0,0,0,0
20151231,860,C,0.2500,2.4250,0.2500,0.9250,0,,0,0,0,0,0,0
20151231,865,C,0.4000,4.8000,0.4000,1.8000,0,,0,0,0,0,0,0
20151231,870,C,0.4000,4.8000,0.4000,1.8000,0,,0,0,0,0,0,0
20151231,880,C,0.4000,1.8000,0.4000,1.8000,0,,0,0,0,0,0,0
20151231,890,C,0.4000,1.8000,0.4000,1.8000,0,,0,0,0,0,0,0
20151231,900,C,0.3500,2.7500,0.3500,1.8000,0,,0,0,0,0,0,0
20151231,910,C,0.4000,1.8000,0.4000,1.8000,0,,0,0,0,0,0,0
20151231,920,C,0.5000,4.8000,0.5000,1.8000,0,,0,0,0,0,0,0
20151231,930,C,0.5000,4.8000,0.5000,1.8000,0,,0,0,0,0,0,0
20151231,940,C,0.5000,4.8000,0.5000,1.8000,0,,0,0,0,0,0,0
20151231,950,C,0.5000,4.8000,0.5000,1.7500,0,,0,0,0,0,0,0
20151231,960,C,0.5500,1.8000,0.5000,1.8000,0,,0,0,0,0,0,0
20151231,970,C,0.5000,1.8000,0.5000,1.7500,0,,0,0,0,0,0,0
20151231,980,C,0.5000,1.8000,0.5000,1.8000,0,,0,0,0,0,0,0
20151231,990,C,0.5000,4.8000,0.5000,1.8000,0,,0,0,0,0,0,0
20151231,1000,C,0.5000,1.8000,0.5000,1.8000,0,,0,0,0,0,0,0
20160108,450,C,326.5000,327.6000,318.5000,320.8500,0,,1.9003215,0.9800471,0.0002225,0.0550973,-0.6638940,0.0948574
20160108,460,C,316.5000,317.6000,308.5000,310.8500,0,,1.8319889,0.9793276,0.0002379,0.0567792,-0.6598810,0.0969271
20160108,470,C,306.7000,307.6000,298.5000,300.9000,0,,1.7649973,0.9785719,0.0002545,0.0585326,-0.6557101,0.0989907
20160108,480,C,296.7000,297.2500,288.5000,290.9000,0,,1.6992802,0.9777768,0.0002727,0.0603641,-0.6513791,0.1010477
20160108,490,C,286.5500,287.2500,278.5000,281.0000,0,,1.6427365,0.9764709,0.0002960,0.0633425,-0.6608742,0.1030073
20160108,500,C,276.7000,277.2500,268.5000,270.9000,0,,1.3317595,0.9891412,0.0001880,0.0326215,-0.2825992,0.1076027
20160108,510,C,266.5500,267.2500,258.5000,261.0000,0,,1.5165617,0.9746149,0.0003417,0.0675158,-0.6509924,0.1070763
20160108,520,C,256.5000,257.2500,248.5000,250.9500,0,,1.4550542,0.9736017,0.0003680,0.0697656,-0.6457522,0.1090964
20160108,530,C,246.6000,247.2500,238.5000,240.9500,0,,1.3945203,0.9725240,0.0003970,0.0721376,-0.6402849,0.1111056
20160108,540,C,236.5500,237.2500,228.5000,231.0500,0,,1.1939110,0.9822969,0.0003199,0.0497575,-0.3833204,0.1151401
20160108,550,C,226.6000,227.2500,218.5000,221.0500,0,,1.1401391,0.9815147,0.0003476,0.0516284,-0.3801888,0.1171992
20160108,560,C,216.6000,217.2500,208.5000,211.0000,0,,1.0917708,0.9802894,0.0003833,0.0545281,-0.3846180,0.1191780
20160108,570,C,206.7500,207.2500,198.5000,200.9000,0,,1.0348295,0.9797665,0.0004135,0.0557547,-0.3734105,0.1212864
20160108,580,C,196.6500,197.2500,188.5500,190.9500,0,,0.9832664,0.9787778,0.0004532,0.0580562,-0.3698420,0.1233106
20160108,590,C,186.7500,187.2500,178.5500,181.0500,0,,0.9363685,0.9772708,0.0005043,0.0615226,-0.3733561,0.1252418
20160108,600,C,176.6500,177.2500,168.8500,171.0000,0,,0.7546816,0.9893069,0.0003274,0.0321867,-0.1656405,0.1296040
20160108,610,C,166.5500,167.3000,158.6000,160.9500,0,,0.6950297,0.9900640,0.0003333,0.0301854,-0.1452365,0.1319342
20160108,620,C,156.5500,157.3000,148.6000,151.1500,0,,1.1741637,0.9101705,0.0012097,0.1850587,-1.3707920,0.1193698
20160108,630,C,146.6500,147.3000,138.6000,141.1500,0,,0.8496345,0.9525260,0.0010199,0.1128967,-0.6134169,0.1295953
20160108,640,C,136.7000,137.3000,128.6000,131.0500,0,,1.1817079,0.8755264,0.0015215,0.2342428,-1.7425930,0.1172405
20160108,650,C,126.7000,127.3500,118.6500,121.0500,0,,0.9294007,0.9050361,0.0015925,0.1928319,-1.1336005,0.1252952
20160108,660,C,116.9000,117.3500,108.6500,111.0500,0,,1.1908241,0.8342027,0.0018318,0.2841979,-2.1274021,0.1137632
20160108,670,C,106.6500,107.3500,98.6500,101.0500,0,,0,0.9999751,0.0000000,0.0000000,-0.0159498,0.1468171
20160108,680,C,96.8000,97.3500,88.7000,91.1500,0,,1.1048679,0.8025409,0.0022027,0.3170781,-2.2016757,0.1123571
20160108,690,C,86.7500,87.3500,78.7000,81.1500,0,,1.3142289,0.7481578,0.0021265,0.3641116,-3.0018861,0.1031666
20160108,700,C,73.5000,73.5000,73.5000,73.5000,0,16,1.4871781,0.7087380,0.0020205,0.3914931,-3.6492351,0.0965047
20160108,705,C,71.8500,72.4500,63.8000,66.2000,0,,0.5005725,0.8938236,0.0032077,0.2091965,-0.6693265,0.1358910
20160108,707.5,C,69.4000,69.9500,61.3000,63.7000,0,,0.7723277,0.7911761,0.0032582,0.3278526,-1.5953268,0.1173394
20160108,710,C,46.3700,46.3700,45.6100,46.1700,0,1,1.1385246,0.7171439,0.0026029,0.3861002,-2.7584690,0.1023083
20160108,712.5,C,64.3500,65.2500,56.3000,58.8000,0,,0.8220595,0.7613819,0.0033025,0.3537012,-1.8295350,0.1127427
20160108,715,C,61.8500,62.5500,53.9000,56.2500,0,,1.0427554,0.7145914,0.0028542,0.3877628,-2.5383457,0.1034110
20160108,717.5,C,59.4500,60.0000,51.4000,53.8500,0,2,0.3810711,0.9042656,0.0039072,0.1939827,-0.4774117,0.1406139
20160108,720,C,57.0500,57.7000,49.0000,51.4000,0,,1.2961624,0.6749254,0.0024329,0.4108404,-3.3384994,0.0951733
20160108,722.5,C,54.5500,55.1000,46.5500,48.9000,0,1,0.7963692,0.7296027,0.0036400,0.3776674,-1.8916547,0.1091254
20160108,725,C,29.2000,37.8000,29.2000,37.8000,0,6,2.0270221,0.6389461,0.0016186,0.4274451,-5.4240888,0.0829562
20160108,727.5,C,34.7000,34.7000,34.7000,34.7000,0,12,0.7289585,0.7236874,0.0040195,0.3817372,-1.7511326,0.1094405
20160108,730,C,44.0000,44.0000,43.5000,43.5000,5,84,1.3845869,0.6442987,0.0023573,0.4252283,-3.6895447,0.0904667
20160108,732.5,C,44.8000,45.4500,37.0000,39.3500,0,2,0.6876054,0.7108807,0.0043550,0.3901408,-1.6884820,0.1083722
20160108,735,C,24.2700,24.2700,24.2700,24.2700,0,17,0,0.9999751,0.0000000,0.0000000,-0.0177302,0.1610606
20160108,737.5,C,22.3200,25.1000,22.3200,25.0400,0,63,1.1480679,0.6358703,0.0028660,0.4286795,-3.0859532,0.0921893
20160108,740,C,34.4300,34.4300,34.4300,34.4300,1,45,0.5959386,0.6954681,0.0051458,0.3995291,-1.4998794,0.1076616
20160108,742.5,C,18.3800,18.3800,18.3800,18.3800,0,11,0.9819828,0.6304587,0.0033671,0.4307815,-2.6540435,0.0934664
20160108,745,C,29.9000,29.9000,29.9000,29.9000,1,92,1.9379300,0.6039777,0.0017419,0.4397975,-5.3354180,0.0801146
20160108,747.5,C,25.1000,33.8000,25.1000,33.8000,0,28,1.2742417,0.6023362,0.0026521,0.4402876,-3.5158232,0.0865219
20160108,750,C,21.8800,30.0000,21.8800,28.5000,0,140,3.9378231,0.6327520,0.0008379,0.4299015,-10.5872497,0.0663466
20160108,752.5,C,10.5000,15.6200,10.5000,15.6200,0,20,1.2428367,0.5890162,0.0027419,0.4439703,-3.4578697,0.0851477
20160108,755,C,17.4600,25.9400,17.4600,25.9400,0,24,2.5652599,0.5969964,0.0013220,0.4418268,-7.0915552,0.0738933
20160108,757.5,C,24.2700,24.2700,24.2700,24.2700,0,27,0.9866699,0.5774057,0.0034754,0.4467555,-2.7643959,0.0862539
20160108,760,C,20.0000,20.0000,17.5800,18.1300,38,248,2.0757510,0.5796546,0.0016501,0.4462468,-5.7974932,0.0762228
20160108,762.5,C,14.5800,14.5800,14.5800,14.5800,2,29,0.5541834,0.5708243,0.0062070,0.4481595,-1.5621402,0.0899635
20160108,765,C,13.1700,15.5200,12.6500,12.6500,45,315,1.6585711,0.5617255,0.0020820,0.4498933,-4.6720002,0.0777955
20160108,767.5,C,14.3000,14.3000,12.5000,12.5000,43,127,0.5677350,0.5392067,0.0061264,0.4531549,-1.6172863,0.0850585
20160108,770,C,10.2400,12.5100,9.6500,9.6500,47,297,1.0686017,0.5352602,0.0032579,0.4535761,-3.0380001,0.0796791
20160108,772.5,C,8.7500,10.8900,8.4000,8.4000,44,48,1.0690628,0.5271269,0.0032617,0.4543031,-3.0440437,0.0785566
20160108,775,C,9.2000,10.1100,7.1500,7.1500,165,368,2.2239251,0.5594047,0.0015541,0.4502971,-6.2666753,0.0728000
20160108,777.5,C,7.1900,8.1000,6.8000,7.5000,21,58,1.3389784,0.5230109,0.0026059,0.4545986,-3.8125630,0.0756694
20160108,780,C,7.0000,7.3000,5.2000,5.2000,29,750,0.5973535,0.4661922,0.0058299,0.4537222,-1.7020468,0.0737059
20160108,782.5,C,5.1000,6.3000,5.1000,5.5000,8,44,1.0795611,0.4953968,0.0032373,0.4553270,-3.0802771,0.0740715
20160108,785,C,5.2500,5.2500,3.4000,3.4000,28,309,0,0.9999751,0.0000000,0.0000000,-0.0190997,0.1720171
20160108,790,C,2.7000,2.8000,2.5500,2.6500,9,336,0,0.9999751,0.0000000,0.0000000,-0.0192367,0.1731127
20160108,795,C,1.6200,2.2500,1.5500,1.5500,43,162,3.8057247,0.5900265,0.0008949,0.4437093,-10.5605787,0.0641994
20160108,800,C,1.0000,1.2000,0.9000,0.9000,44,90,2.2479238,0.5223297,0.0015524,0.4546429,-6.3948284,0.0685405
20160108,810,C,0.7500,0.7500,0.3000,0.3800,38,114,2.8604507,0.5380969,0.0012163,0.4532779,-8.1105690,0.0659447
20160108,820,C,0.5500,0.5500,0.5500,0.5500,0,28,1.0350692,0.3728821,0.0032038,0.4320441,-2.8011856,0.0568750
20160108,830,C,0.0500,0.0500,0.0500,0.0500,0,29,1.1300593,0.3609362,0.0029030,0.4274075,-3.0246861,0.0546371
20160108,840,C,0.2500,2.4500,0.2500,0.9500,0,,0.3572459,0.0558584,0.0027616,0.1285373,-0.2880160,0.0092311
20160108,850,C,0.2250,0.7250,0.2250,0.7250,0,,0.3754797,0.0423949,0.0021078,0.1031101,-0.2427472,0.0070052
20160108,860,C,0.3250,0.4750,0.3250,0.4750,0,,0.3823081,0.0288214,0.0015082,0.0751234,-0.1800284,0.0047663
20160108,870,C,0.2250,0.4500,0.2250,0.4500,0,,0.4119684,0.0257647,0.0012747,0.0684163,-0.1766284,0.0042552
20160108,880,C,0.2250,0.3500,0.2250,0.3500,0,,0.4274971,0.0199569,0.0009905,0.0551651,-0.1477573,0.0032957
20160108,890,C,0.3500,4.8000,0.3500,1.8000,0,,0.6107063,0.0617577,0.0017479,0.1390756,-0.5319464,0.0100417
20160108,900,C,0.4000,0.5500,0.4000,0.5500,0,,0.5224308,0.0250528,0.0009818,0.0668293,-0.2186645,0.0041130
20160108,910,C,0.4000,4.8000,0.4000,1.8000,0,,0.6830252,0.0562856,0.0014531,0.1293119,-0.5530250,0.0091170
20160108,920,C,0.5500,0.5500,0.5000,0.5500,0,,0.5835778,0.0227712,0.0008112,0.0616753,-0.2253633,0.0037275
20160108,930,C,0.5000,0.5500,0.5000,0.5500,0,,0.6132665,0.0218169,0.0007445,0.0594874,-0.2284035,0.0035662
20160108,940,C,0.5500,0.5500,0.5000,0.5500,0,,0.6424048,0.0209597,0.0006871,0.0575053,-0.2312627,0.0034214
20160108,950,C,0.5500,3.4000,0.5000,1.8000,0,,0.8186998,0.0484291,0.0010759,0.1147595,-0.5880671,0.0077894
20160108,960,C,0.5500,0.5500,0.5000,0.5500,0,,0.6991402,0.0194814,0.0005934,0.0540473,-0.2365160,0.0031716
20160108,970,C,0.5500,4.8000,0.5000,1.8000,0,,0.8827092,0.0454969,0.0009491,0.1091531,-0.6029924,0.0072939
20160108,980,C,0.5000,0.6000,0.5000,0.6000,0,,0.7635149,0.0195187,0.0005442,0.0541351,-0.2586797,0.0031669
20160108,990,C,0.5500,0.5500,0.5000,0.5000,0,,0.7704470,0.0164538,0.0004662,0.0467966,-0.2256339,0.0026709
20160108,1000,C,0.5500,0.5500,0.5000,0.5500,0,,0.8071329,0.0172128,0.0004625,0.0486369,-0.2456597,0.0027882
20160115,300,C,449.0000,449.0000,449.0000,449.0000,0,38,0,0.9999533,0.0000000,0.0000000,-0.0058135,0.1232370
20160115,320,C,456.6500,457.2500,448.5000,450.9000,0,2,0,0.9999533,0.0000000,0.0000000,-0.0063612,0.1314528
20160115,330,C,446.7500,447.2500,438.5000,440.9500,0,33,0,0.9999533,0.0000000,0.0000000,-0.0066350,0.1355607
20160115,340,C,436.7500,437.2500,428.5000,430.8500,0,19,0,0.9999533,0.0000000,0.0000000,-0.0069089,0.1396686
20160115,350,C,426.7000,427.2500,418.5000,421.0000,0,17,0,0.9999533,0.0000000,0.0000000,-0.0071828,0.1437765
20160115,360,C,416.7500,417.2500,408.5000,410.9000,0,,0,0.9999533,0.0000000,0.0000000,-0.0074566,0.1478844
20160115,370,C,406.6000,407.2500,398.5000,401.0000,0,,0,0.9999533,0.0000000,0.0000000,-0.0077305,0.1519923
20160115,375,C,401.6000,402.2500,393.5000,396.0000,0,,1.7283414,0.9871913,0.0001220,0.0514911,-0.3042390,0.1494479
20160115,380,C,396.6500,397.2500,388.5000,391.0500,0,,0,0.9999533,0.0000000,0.0000000,-0.0080043,0.1561002
20160115,385,C,386.8000,387.3000,386.8000,387.3000,2,,1.7028842,0.9855211,0.0001376,0.0572577,-0.3328401,0.1529546
20160115,390,C,386.6000,387.4000,378.5000,381.0000,0,21,0,0.9999533,0.0000000,0.0000000,-0.0082782,0.1602081
20160115,395,C,381.6500,382.3000,373.5000,375.9500,0,,1.6827513,0.9834583,0.0001562,0.0642162,-0.3682579,0.1563165
20160115,400,C,373.4000,373.4000,373.4000,373.4000,0,147,0,0.9999533,0.0000000,0.0000000,-0.0085521,0.1643160
20160115,405,C,371.6000,372.3000,363.5000,365.9500,0,,1.6661602,0.9810080,0.0001776,0.0722721,-0.4096686,0.1595350
20160115,410,C,366.6000,367.3000,358.5000,361.0000,0,4,0,0.9999533,0.0000000,0.0000000,-0.0088259,0.1684239
20160115,415,C,361.5000,362.3000,353.5000,356.0000,0,,1.6486712,0.9783401,0.0002007,0.0808132,-0.4526094,0.1626742
20160115,420,C,356.5500,357.3000,348.5000,350.9500,0,6,0,0.9999533,0.0000000,0.0000000,-0.0090998,0.1725318
20160115,425,C,351.6500,352.6500,343.5000,346.0000,0,,1.1894028,0.9951857,0.0000746,0.0216613,-0.0950192,0.1729519
20160115,430,C,346.6500,347.7500,338.8000,340.9000,0,14,0,0.9999533,0.0000000,0.0000000,-0.0093736,0.1766397
20160115,435,C,341.6500,342.3000,333.8000,335.9500,0,,1.3325419,0.9878918,0.0001506,0.0490344,-0.2270600,0.1744816
20160115,440,C,336.6000,337.6500,328.9000,331.0000,0,3,0,0.9999533,0.0000000,0.0000000,-0.0096475,0.1807476
20160115,445,C,331.6500,332.3000,323.6000,326.0500,0,,1.2800292,0.9877043,0.0001589,0.0496943,-0.2215636,0.1785403
20160115,450,C,302.0000,302.0000,302.0000,302.0000,0,31,0,0.9999533,0.0000000,0.0000000,-0.0099214,0.1848555
20160115,455,C,321.5500,322.2500,313.6000,316.1000,0,,1.2478576,0.9864962,0.0001768,0.0539064,-0.2340040,0.1822347
20160115,460,C,316.6500,317.3000,308.6000,310.9500,0,25,0,0.9999533,0.0000000,0.0000000,-0.0101952,0.1889634
20160115,465,C,311.6500,312.5000,303.5500,306.0500,0,,1.6064884,0.9569296,0.0003641,0.1428791,-0.7745017,0.1753305
20160115,470,C,306.6500,307.3500,298.6000,300.9000,0,24,0,0.9999533,0.0000000,0.0000000,-0.0104691,0.1930713
20160115,475,C,301.5500,302.3500,293.6000,296.1000,0,,0,0.9999533,0.0000000,0.0000000,-0.0106060,0.1951253
20160115,480,C,296.6500,297.3500,288.5500,291.1000,0,10,0,0.9999533,0.0000000,0.0000000,-0.0107429,0.1971792
20160115,485,C,291.6000,292.3500,283.5500,286.0000,0,,1.1084973,0.9852047,0.0002154,0.0583364,-0.2261294,0.1941594
20160115,490,C,286.5500,287.3500,278.5500,281.0500,0,15,0,0.9999533,0.0000000,0.0000000,-0.0110168,0.2012871
20160115,495,C,281.6500,282.3500,273.6000,276.0500,0,,3.0618025,0.8472464,0.0004931,0.3687773,-3.7706147,0.1335862
20160115,500,C,262.0000,262.0000,260.0000,260.0000,0,224,0,0.9999533,0.0000000,0.0000000,-0.0112907,0.2053950
20160115,505,C,271.6500,272.3500,263.6000,266.0000,0,13,0,0.9999533,0.0000000,0.0000000,-0.0114276,0.2074490
20160115,510,C,266.6500,267.3500,258.6000,260.9000,0,40,0,0.9999533,0.0000000,0.0000000,-0.0115645,0.2095029
20160115,515,C,261.6000,262.3500,253.6000,256.1000,0,80,0,0.9999533,0.0000000,0.0000000,-0.0117015,0.2115569
20160115,520,C,256.7500,257.3500,248.6000,251.1000,0,101,0,0.9999533,0.0000000,0.0000000,-0.0118384,0.2136108
20160115,525,C,252.6300,252.6300,252.6300,252.6300,0,79,0,0.9999533,0.0000000,0.0000000,-0.0119753,0.2156648
20160115,530,C,246.8000,247.7000,238.6000,241.2000,0,154,0,0.9999533,0.0000000,0.0000000,-0.0121122,0.2177187
20160115,535,C,243.0200,243.0200,243.0200,243.0200,0,357,0,0.9999533,0.0000000,0.0000000,-0.0122492,0.2197727
20160115,540,C,200.0100,200.2000,199.9000,200.2000,0,310,3.7456806,0.8020598,0.0004752,0.4347836,-5.4345317,0.1188502
20160115,545,C,215.5800,215.5800,215.5800,215.5800,0,55,0,0.9999533,0.0000000,0.0000000,-0.0125230,0.2238806
20160115,550,C,228.1300,228.1300,227.6000,227.6000,0,537,0,0.9999533,0.0000000,0.0000000,-0.0126600,0.2259345
20160115,555,C,222.6000,222.7000,222.6000,222.7000,0,275,3.5653476,0.7929115,0.0005129,0.4466920,-5.3149710,0.1225244
20160115,560,C,200.3500,200.3500,200.3500,200.3500,0,107,0,0.9999533,0.0000000,0.0000000,-0.0129338,0.2300424
20160115,565,C,211.8500,212.3500,203.6500,206.0500,0,56,3.2200796,0.7890225,0.0005741,0.4516151,-4.8542206,0.1299203
20160115,570,C,205.1500,205.7700,205.1500,205.7700,5,77,0,0.9999533,0.0000000,0.0000000,-0.0132077,0.2341503
20160115,575,C,193.8000,193.8000,193.8000,193.8000,0,246,2.3157661,0.8051531,0.0007613,0.4306512,-3.3326247,0.1540164
20160115,580,C,171.9800,171.9800,171.9800,171.9800,0,309,3.7558760,0.7748521,0.0005110,0.4688674,-5.8760659,0.1185252
20160115,585,C,167.0000,167.0000,167.0000,167.0000,0,256,2.6791326,0.7824292,0.0007025,0.4597750,-4.1136278,0.1427067
20160115,590,C,148.9000,148.9000,148.9000,148.9000,0,264,3.6957834,0.7679475,0.0005282,0.4768921,-5.8810904,0.1195402
20160115,595,C,179.0000,179.0000,179.0000,179.0000,3,87,3.8301187,0.7649482,0.0005134,0.4803017,-6.1379999,0.1169452
20160115,600,C,174.0000,174.0000,174.0000,174.0000,1,920,0,0.9999533,0.0000000,0.0000000,-0.0140293,0.2464740
20160115,602.5,C,174.3500,174.9000,166.2000,168.6500,0,,0.5376566,0.9897927,0.0003216,0.0422397,-0.0896007,0.2441583
20160115,605,C,143.8000,143.8000,143.8000,143.8000,0,176,1.0715758,0.8899400,0.0011228,0.2939175,-1.0616882,0.2096484
20160115,607.5,C,169.4000,169.9000,161.2000,163.6000,0,,0.5217130,0.9895051,0.0003396,0.0432804,-0.0892973,0.2461212
20160115,610,C,149.5200,149.5200,149.5200,149.5200,0,152,0,0.9999533,0.0000000,0.0000000,-0.0143031,0.2505819
20160115,612.5,C,164.3000,164.9000,156.5000,158.6000,0,,0.5058659,0.9892013,0.0003591,0.0443745,-0.0889872,0.2480789
20160115,615,C,130.5000,130.5000,130.5000,130.5000,0,115,2.4848004,0.7584302,0.0008032,0.4875539,-4.0461654,0.1461099
